0,0
2.2328e-06,1.5691e-16
1.3397e-05,3.389e-14
6.9216e-05,4.672e-12
0.00034831,5.94e-10
0.0017438,7.3685e-08
0.0087213,8.7125e-06
0.021941,0.00012526
0.041103,0.00071747
0.064641,0.0023907
0.095366,0.0064073
0.13088,0.013776
0.17363,0.026496
0.22637,0.047777
0.27744,0.073943
0.27744,0.073943
0.27744,0.073943
0.31434,0.096059
0.35124,0.12062
0.40075,0.15684
0.46167,0.20542
0.54295,0.27484
0.65515,0.37441
0.79392,0.49549
0.88337,0.56876
0.97282,0.63653
1.0874,0.71393
1.2212,0.78986
1.3125,0.83271
1.4037,0.86865
1.5175,0.9045
1.6482,0.93491
1.7409,0.95053
1.8337,0.96203
1.9468,0.9715
2.0752,0.97757
2.1916,0.98001
2.2855,0.98051
2.3727,0.98022
2.4747,0.9793
2.5988,0.97781
2.7251,0.97633
2.8291,0.97534
2.9161,0.97475
3.0083,0.97441
3.1223,0.9744
3.2523,0.97492
3.345,0.97559
3.4378,0.97648
3.5507,0.97779
3.6789,0.9795
3.7954,0.98117
3.8895,0.98256
3.9767,0.98384
4.0787,0.98531
4.2026,0.98701
4.3288,0.98862
4.4329,0.98983
4.5201,0.99077
4.6123,0.99168
4.7262,0.99269
4.856,0.99368
4.9489,0.9943
5,0.99462
5,0.99462
5,0.99462
5.0929,0.99513
5.1858,0.99559
5.3672,0.99633
5.4617,0.99664
5.5561,0.99693
5.68,0.99725
5.816,0.99755
5.9005,0.99771
5.9851,0.99786
6.0981,0.99804
6.2362,0.99824
6.3273,0.99835
6.4184,0.99846
6.533,0.99859
6.6648,0.99873
6.7566,0.99882
6.8484,0.9989
6.9618,0.99899
7.0914,0.9991
7.1848,0.99916
7.2781,0.99922
7.391,0.9993
7.5185,0.99937
7.6344,0.99943
7.7288,0.99948
7.8167,0.99952
7.919,0.99956
8.0425,0.9996
8.168,0.99965
8.272,0.99968
8.3596,0.9997
8.4523,0.99973
8.5663,0.99975
8.6956,0.99978
8.8117,0.9998
8.9047,0.99982
8.9914,0.99983
9.0939,0.99984
9.2189,0.99986
9.3454,0.99988
9.4487,0.99989
9.5351,0.99989
9.6273,0.9999
9.742,0.99991
9.8725,0.99992
9.9646,0.99993
10.057,0.99993
10.17,0.99994
10.299,0.99995
10.416,0.99995
10.51,0.99995
10.596,0.99996
10.698,0.99996
10.822,0.99997
10.949,0.99997
11.053,0.99997
11.14,0.99997
11.232,0.99998
11.345,0.99998
11.476,0.99998
11.569,0.99998
11.662,0.99998
11.775,0.99998
11.903,0.99999
12.019,0.99999
12.113,0.99999
12.2,0.99999
12.302,0.99999
12.426,0.99999
12.553,0.99999
12.657,0.99999
12.744,0.99999
12.836,0.99999
12.95,0.99999
13.08,1
13.173,1
13.265,1
13.378,1
13.507,1
13.623,1
13.717,1
13.804,1
13.906,1
14.03,1
14.156,1
14.26,1
14.348,1
14.44,1
14.554,1
14.684,1
14.776,1
14.869,1
14.982,1
15.11,1
15.227,1
15.321,1
15.408,1
15.51,1
15.634,1
15.76,1
15.864,1
15.952,1
16.044,1
16.158,1
16.287,1
16.38,1
16.473,1
16.586,1
16.714,1
16.83,1
16.925,1
17.012,1
17.114,1
17.238,1
17.364,1
17.468,1
17.555,1
17.648,1
17.762,1
17.891,1
17.984,1
18.077,1
18.19,1
18.318,1
18.434,1
18.528,1
18.616,1
18.718,1
18.842,1
18.968,1
19.072,1
19.159,1
19.251,1
19.365,1
19.495,1
19.588,1
19.681,1
19.794,1
19.922,1
20,1
