1513,1296.89,7.67,0.00
1545,1296.89,7.67,0.00
1576,1296.89,7.67,0.00
1608,1296.89,7.67,0.00
1641,1296.89,7.67,0.00
1673,1296.89,7.67,0.00
1704,1296.89,7.67,0.00
1736,1296.89,7.67,0.00
1769,1296.89,7.67,0.00
1801,1296.89,7.67,0.00
1832,1296.89,7.67,0.00
1865,1296.89,7.67,0.00
1897,1296.89,7.67,0.00
1929,1296.89,7.67,0.00
1960,1296.89,7.67,0.00
1993,1296.89,7.67,0.00
2025,1296.89,7.67,0.00
2057,1296.89,7.58,0.00
2088,1296.89,7.60,0.00
2121,1296.89,7.60,0.00
2153,1296.89,7.60,0.00
2185,1296.89,7.59,0.00
2217,1296.89,7.59,0.00
2249,1296.89,7.59,0.00
2281,1296.91,7.59,0.00
2313,1296.91,7.59,0.00
2345,1296.91,7.59,0.00
2377,0.07,7.58,0.00
2409,0.07,7.59,0.00
2441,0.07,7.58,0.00
2472,0.07,7.60,0.00
2504,0.07,7.60,0.00
2536,0.07,7.61,0.00
2568,0.07,7.58,0.00
2599,0.07,7.59,0.00
2632,0.07,7.58,0.00
2664,0.07,7.59,0.00
2696,0.06,7.59,0.00
2727,0.06,7.59,0.00
2759,0.06,7.60,0.00
2791,0.06,7.60,0.00
2823,0.06,7.60,0.00
2854,0.06,7.60,0.00
2886,0.06,7.60,0.00
2918,0.06,7.61,0.00
2950,0.06,7.60,0.00
2982,0.06,7.61,0.00
3014,0.14,7.59,0.00
3046,0.14,7.59,0.00
3078,0.23,7.60,0.00
3109,0.23,7.59,0.00
3141,0.23,7.59,0.00
3173,0.24,7.60,0.00
3205,0.24,7.60,0.00
3236,0.25,7.60,0.00
3268,0.25,7.61,0.00
3301,0.25,7.60,0.00
3333,0.26,7.60,0.00
3364,0.26,7.59,0.00
3396,0.27,7.59,0.00
3428,0.27,7.59,0.00
3460,0.27,7.61,0.00
3491,0.27,7.60,0.00
3523,0.28,7.60,0.00
3555,0.28,7.60,0.00
3587,0.28,7.61,0.00
3619,0.28,7.59,0.00
3651,0.28,7.60,0.00
3683,0.28,7.60,0.00
3715,0.28,7.60,0.00
3746,0.28,7.60,0.00
3778,0.28,7.60,0.00
3810,0.28,7.60,0.00
3842,0.28,7.61,0.00
3873,0.28,7.60,0.00
3905,0.28,7.60,0.00
3938,0.28,7.60,0.00
3970,0.29,7.60,0.00
4001,0.29,7.59,0.00
4033,0.29,7.61,0.00
4065,0.29,7.61,0.00
4097,0.29,7.59,0.00
4128,0.29,7.59,0.00
4160,0.29,7.61,0.00
4192,0.29,7.61,0.00
4225,0.29,7.60,0.00
4256,0.29,7.60,0.00
4288,0.29,7.61,0.00
4320,0.29,7.59,0.00
4352,0.29,7.60,0.00
4383,0.29,7.59,0.00
4415,0.29,7.61,0.00
4447,0.29,7.59,0.00
4478,0.29,7.60,0.00
4510,0.29,7.59,0.00
4543,0.29,7.59,0.00
4575,0.29,7.61,0.00
4606,0.29,7.60,0.00
4638,0.29,7.59,0.00
4670,0.29,7.59,0.00
4702,0.29,7.60,0.00
4733,0.29,7.59,0.00
4765,0.29,7.58,0.00
4797,0.29,7.58,0.00
4829,0.29,7.58,0.00
4861,0.29,7.58,0.00
4893,0.29,7.60,0.00
4925,0.28,7.59,0.00
4957,0.28,7.59,0.00
4988,0.28,7.60,0.00
5020,0.28,7.60,2.27
5052,0.28,7.48,2.40
5085,0.28,7.44,2.53
5116,0.28,7.42,2.65
5148,0.30,7.42,2.76
5181,0.30,7.38,2.89
5213,0.31,7.37,2.99
5244,0.33,7.37,3.09
5276,0.36,7.36,3.18
5309,0.40,7.33,3.26
5341,0.51,7.33,3.25
5372,0.58,7.32,3.28
5405,0.65,7.36,3.32
5437,0.75,7.36,3.30
5469,0.79,7.38,3.35
5501,0.83,7.41,3.40
5533,0.89,7.40,3.42
5565,0.94,7.36,3.44
5598,0.96,7.38,3.50
5629,0.99,7.40,3.54
5661,1.01,7.43,3.59
5693,1.04,7.38,3.63
5726,1.07,7.40,3.67
5757,1.10,7.37,3.70
5789,1.11,7.34,3.75
5822,1.14,7.34,3.79
5854,1.16,7.34,3.83
5885,1.19,7.35,3.86
5918,1.21,7.34,3.90
5950,1.23,7.36,3.93
5982,1.25,7.31,3.96
6014,1.27,7.31,4.00
6046,1.29,7.35,4.04
6078,1.31,7.34,4.06
6111,1.32,7.34,4.10
6142,1.35,7.36,4.12
6174,1.37,7.32,4.14
6207,1.39,7.35,4.16
6239,1.40,7.35,4.19
6270,1.41,7.28,4.23
6303,1.42,7.28,4.26
6335,1.44,7.29,4.29
6367,1.45,7.34,4.31
6400,1.49,7.30,4.31
6431,1.49,7.28,4.34
6463,1.51,7.32,4.37
6496,1.52,7.34,4.39
6528,1.53,7.29,4.41
6559,1.55,7.30,4.43
6592,1.55,7.31,4.46
6624,1.56,7.29,4.48
6656,1.57,7.31,4.50
6688,1.60,7.31,4.50
6720,1.61,7.28,4.51
6752,1.62,7.29,4.53
6785,1.63,7.36,4.55
6816,1.65,7.33,4.55
6848,1.66,7.29,4.57
6881,1.67,7.30,4.59
6913,1.67,7.35,4.60
6944,1.68,7.33,4.62
6977,1.69,7.29,4.63
7009,1.70,7.31,4.65
7041,1.72,7.30,4.64
7073,1.72,7.29,4.66
7105,1.73,7.30,4.68
7137,1.73,7.29,4.70
7170,1.74,7.28,4.71
7201,1.75,7.31,4.71
7233,1.75,7.32,4.73
7266,1.75,7.29,4.74
7298,1.77,7.31,4.75
7329,1.77,7.29,4.76
7362,1.78,7.28,4.77
7394,1.78,7.29,4.78
7426,1.79,7.31,4.79
7458,1.80,7.27,4.79
7490,1.81,7.33,4.79
7522,1.81,7.34,4.80
7555,1.81,7.33,4.83
7586,1.81,7.29,4.84
7618,1.81,7.27,4.85
7650,1.82,7.29,4.86
7683,1.82,7.31,4.87
7714,1.82,7.32,4.88
7746,1.82,7.26,4.89
7779,1.83,7.26,4.89
7811,1.84,7.30,4.90
7842,1.85,7.26,4.90
