0,0,0
0.2,0,0
0.4,0,0
0.6,0,0
0.8,0,0
1,0,0
1,0,0
1,1.6133e-13,1.6959e-24
1.0004,0.0047269,0.0012081
1.0008,0.00891,0.0036688
1.0013,0.014845,0.008343
1.002,0.022141,0.015
1.0027,0.030701,0.023319
1.0036,0.040998,0.033564
1.0048,0.053681,0.046277
1.0062,0.069887,0.062551
1.0082,0.091517,0.084279
1.0108,0.12053,0.11342
1.0131,0.14532,0.13832
1.0154,0.16989,0.163
1.0177,0.19443,0.18766
1.0199,0.21786,0.21119
1.0221,0.24018,0.23361
1.0242,0.26247,0.25599
1.0265,0.28563,0.27926
1.0288,0.30933,0.30306
1.0311,0.3323,0.32613
1.0332,0.35392,0.34784
1.0353,0.37494,0.36895
1.0375,0.39659,0.3907
1.0399,0.4192,0.4134
1.0422,0.44169,0.43599
1.0444,0.46287,0.45726
1.0465,0.48291,0.47739
1.0486,0.5031,0.49766
1.0509,0.52437,0.51902
1.0532,0.54619,0.54094
1.0555,0.56709,0.56192
1.0576,0.5865,0.58142
1.0597,0.60542,0.60041
1.0619,0.62519,0.62027
1.0643,0.64605,0.64121
1.0666,0.66667,0.66191
1.0688,0.68576,0.68108
1.0709,0.70372,0.69911
1.073,0.72201,0.71748
1.0753,0.7416,0.73714
1.0777,0.76173,0.75736
1.08,0.78072,0.77642
1.0821,0.79809,0.79386
1.0841,0.81509,0.81093
1.0864,0.8332,0.8291
1.0887,0.8525,0.84848
1.0911,0.87139,0.86745
1.0933,0.88855,0.88467
1.0953,0.90459,0.90077
1.0974,0.92119,0.91743
1.0998,0.93929,0.9356
1.1022,0.95789,0.95428
1.1044,0.97509,0.97154
1.1065,0.99058,0.98709
1.1085,1.0058,1.0024
1.1108,1.0225,1.0191
1.1132,1.0404,1.0371
1.1156,1.0577,1.0545
1.1177,1.0731,1.0699
1.1197,1.0873,1.0842
1.1218,1.1024,1.0993
1.1242,1.1192,1.1162
1.1267,1.1364,1.1335
1.1289,1.152,1.1491
1.1309,1.1657,1.1629
1.1329,1.1794,1.1766
1.1352,1.1947,1.192
1.1377,1.2114,1.2087
1.1401,1.2272,1.2246
1.1422,1.2409,1.2383
1.1441,1.2536,1.2511
1.1463,1.2674,1.2649
1.1487,1.283,1.2805
1.1512,1.2989,1.2965
1.1534,1.3129,1.3105
1.1554,1.3251,1.3228
1.1574,1.3374,1.3351
1.1597,1.3515,1.3493
1.1622,1.367,1.3649
1.1646,1.3815,1.3794
1.1666,1.3937,1.3916
1.1686,1.405,1.4029
1.1707,1.4175,1.4155
1.1732,1.432,1.43
1.1757,1.4467,1.4448
1.1779,1.4593,1.4574
1.1798,1.4701,1.4683
1.1818,1.4812,1.4794
1.1841,1.4942,1.4925
1.1867,1.5086,1.5069
1.1891,1.5218,1.5202
