1523,0.04,7.45,0.00,0.00,0.00
1556,0.04,7.44,0.00,0.00,0.00
1589,0.04,7.44,0.00,0.00,0.00
1622,0.04,7.45,0.00,0.00,0.00
1654,0.04,7.45,0.00,0.00,0.00
1687,0.04,7.45,0.00,0.00,0.00
1720,0.04,7.45,0.00,0.00,0.00
1753,0.04,7.45,0.00,0.00,0.00
1785,0.04,7.44,0.00,0.00,0.00
1818,0.04,7.45,0.00,0.00,0.00
1851,0.04,7.45,0.00,0.00,0.00
1884,0.04,7.45,0.00,0.00,0.00
1916,0.04,7.44,0.00,0.00,0.00
1949,0.04,7.45,0.00,0.00,0.00
1982,0.04,7.45,0.00,0.00,0.00
2014,0.04,7.45,0.00,0.00,0.00
2046,0.04,7.36,0.00,0.00,0.00
2079,0.04,7.37,0.00,0.00,0.00
2112,0.04,7.36,0.00,0.00,0.00
2145,0.04,7.38,0.00,0.00,0.00
2178,0.04,7.36,0.00,0.00,0.00
2210,0.04,7.36,0.00,0.00,0.00
2243,0.04,7.35,0.00,0.00,0.00
2276,0.04,7.36,0.00,0.00,0.00
2309,0.04,7.37,0.00,0.00,0.00
2341,0.06,7.36,0.00,0.00,0.00
2374,0.07,7.37,0.00,0.00,0.00
2407,0.07,7.37,0.00,0.00,0.00
2440,0.07,7.36,0.00,0.00,0.00
2472,0.07,7.37,0.00,0.00,0.00
2505,0.07,7.36,0.00,0.00,0.00
2538,0.07,7.38,0.00,0.00,0.00
2571,0.06,7.36,0.00,0.00,0.00
2604,0.06,7.37,0.00,0.00,0.00
2636,0.06,7.38,0.00,0.00,0.00
2669,0.06,7.38,0.00,0.00,0.00
2702,0.06,7.38,0.00,0.00,0.00
2735,0.06,7.37,0.00,0.00,0.00
2766,0.06,7.37,0.00,0.00,0.00
2799,0.06,7.37,0.00,0.00,0.00
2832,0.06,7.37,0.00,0.00,0.00
2865,0.06,7.37,0.00,0.00,0.00
2897,0.06,7.36,0.00,0.00,0.00
2930,0.06,7.36,0.00,0.00,0.00
2963,0.06,7.38,0.00,0.00,0.00
2996,0.06,7.38,0.00,0.00,0.00
