2015,5.14, 
2018,5.14, 
2029,13.14, 
2044,14.13, 
2060,12.50, 
2075,13.29, 
2091,12.62, 
2106,12.44, 
2121,10.90, 
2137,8.90, 
2152,9.47, 
2167,10.98, 
2183,10.20, 
2198,10.92, 
2213,9.03, 
2229,8.69, 
2244,9.24, 
2259,8.48, 
2275,9.60, 
2290,8.12, 
2306,7.38, 
2321,8.62, 
2336,8.43, 
2352,8.22, 
2367,8.03, 
2382,7.97, 
2398,7.96, 
2413,7.70, 
2428,7.54, 
2444,6.51, 
2459,8.62, 
2475,7.54, 
2490,7.52, 
2505,8.20, 
2521,7.57, 
2536,7.24, 
2551,7.76, 
2567,8.20, 
2582,7.43, 
2597,7.02, 
2613,7.40, 
2628,8.03, 
2643,7.13, 
2659,6.89, 
2674,6.37, 
2690,7.08, 
2705,6.03, 
2720,47.91, 
2736,7.94, 
2751,7.88, 
2766,7.25, 
2782,6.72, 
2797,7.09, 
2812,7.35, 
2828,7.54, 
2843,7.51, 
2859,7.49, 
2874,7.89, 
2889,8.05, 
2905,8.31, 
2920,7.48, 
2935,8.00, 
2951,8.30, 
2966,8.03, 
2981,6.91, 
2997,8.13, 
3012,8.50, 
3027,8.34, 
3043,7.38, 
3058,7.81, 
3074,9.72, 
3089,8.63, 
3104,8.16, 
3120,8.31, 
3135,9.21, 
3150,7.98, 
3166,8.72, 
3181,8.72, 
3196,8.47, 
3212,8.75, 
3227,7.87, 
3243,8.90, 
3258,8.78, 
3273,8.91, 
3289,8.94, 
3304,8.78, 
3319,8.04, 
3335,9.46, 
3350,9.73, 
3365,10.14, 
3381,8.87, 
3396,8.75, 
3411,9.12, 
3427,9.09, 
3442,9.43, 
3458,9.00, 
3473,9.55, 
3488,9.87, 
3504,9.87, 
3519,10.32, 
3534,9.87, 
3550,9.79, 
3565,9.92, 
3580,9.87, 
3596,9.25, 
3611,8.88, 
3627,10.51, 
3642,9.62, 
3657,9.92, 
3673,9.91, 
3688,11.25, 
3703,10.69, 
3719,9.36, 
3734,9.99, 
3749,10.43, 
3765,9.43, 
3780,9.21, 
3795,9.75, 
3811,9.15, 
3826,9.95, 
3842,10.98, 
3857,11.16, 
3872,10.54, 
3888,10.36, 
3903,11.13, 
3918,10.39, 
3934,10.73, 
3949,11.41, 
3964,11.83, 
3980,11.48, 
3995,10.54, 
4011,11.09, 
4026,11.36, 
4041,10.24, 
4057,10.28, 
4072,11.50, 
4087,10.39, 
4103,10.24, 
4118,10.51, 
4133,10.58, 
4149,10.76, 
4164,9.52, 
4179,10.25, 
4195,10.65, 
4210,10.17, 
4226,10.47, 
4241,11.20, 
4256,10.83, 
4272,10.72, 
4287,10.54, 
4302,11.12, 
4318,9.94, 
4333,10.28, 
4348,10.94, 
4364,11.15, 
4379,10.76, 
4395,11.02, 
4410,10.62, 
4425,10.40, 
4441,11.16, 
4456,11.16, 
4471,11.59, 
4487,10.65, 
4502,11.38, 
4517,11.73, 
4533,11.74, 
4548,10.65, 
4563,11.23, 
4579,12.00, 
4594,11.41, 
4610,11.11, 
4625,11.32, 
4640,11.29, 
4656,10.58, 
4671,12.37, 
4686,11.53, 
4702,10.98, 
4717,11.27, 
4732,11.36, 
4748,11.29, 
4763,10.79, 
4779,12.32, 
4794,12.00, 
4809,12.13, 
4825,12.80, 
4840,12.04, 
4855,11.87, 
4871,11.65, 
4886,12.36, 
4901,12.14, 
4917,11.91, 
4932,12.13, 
4947,13.06, 
4963,12.13, 
4978,11.75, 
4994,12.70, 
5009,13.42, 
5024,12.35, 
5040,11.45, 
5055,12.30, 
5070,13.28, 
5086,12.34, 
5101,12.43, 
5116,12.80, 
5132,13.15, 
5147,11.97, 
5163,12.18, 
5178,12.49, 
5193,13.19, 
5209,14.49, 
5224,13.77, 
5239,13.23, 
5255,14.41, 
5270,15.00, 
5285,14.49, 
5301,15.43, 
5316,16.19, 
5331,15.38, 
5347,15.89, 
5362,16.49, 
5378,15.83, 
5393,17.70, 
5408,17.31, 
5424,17.24, 
5439,18.47, 
5454,18.05, 
5470,18.12, 
5485,19.19, 
5500,18.97, 
5516,19.42, 
5531,19.78, 
5547,19.78, 
5562,19.60, 
5577,19.76, 
5593,19.76, 
5608,19.84, 
5623,20.96, 
5639,22.48, 
5654,21.48, 
5669,22.80, 
5685,22.89, 
5700,23.29, 
5715,22.90, 
5731,22.83, 
5746,23.45, 
5762,23.40, 
5777,24.19, 
5792,23.86, 
5808,25.90, 
5823,25.42, 
5838,25.57, 
5854,25.83, 
5869,25.83, 
5884,25.66, 
5900,26.55, 
5915,26.82, 
5931,27.47, 
5946,27.96, 
5961,27.78, 
5977,28.42, 
5992,28.15, 
6007,28.06, 
6023,28.54, 
6038,28.90, 
6053,29.67, 
6069,29.38, 
6084,29.72, 
6099,30.34, 
6115,29.66, 
6130,30.01, 
6146,31.38, 
6161,30.99, 
6176,31.32, 
6192,32.36, 
6207,31.67, 
6222,32.24, 
6238,32.46, 
6253,32.39, 
6268,33.39, 
6284,33.28, 
6299,33.43, 
6315,34.68, 
6330,34.01, 
6345,33.46, 
6361,33.44, 
6376,34.53, 
6391,34.06, 
6407,34.82, 
6422,35.54, 
6437,35.15, 
6453,36.18, 
6468,36.47, 
6483,37.17, 
6499,37.68, 
6514,37.53, 
6530,37.96, 
6545,38.06, 
6560,38.30, 
6576,38.94, 
6591,39.33, 
6606,39.76, 
6622,38.72, 
6637,38.98, 
6652,40.20, 
6668,40.93, 
6683,40.86, 
6699,40.74, 
6714,40.75, 
6729,41.58, 
6745,41.91, 
6760,42.47, 
6775,43.15, 
6791,42.62, 
6806,42.33, 
6821,42.99, 
6837,44.79, 
6852,44.90, 
6867,45.05, 
6883,44.50, 
6898,45.33, 
6914,46.69, 
6929,46.90, 
6944,47.65, 
6960,47.28, 
6975,47.23, 
6990,48.78, 
7006,49.23, 
7021,49.94, 
7036,49.76, 
7052,49.87, 
7067,50.67, 
7083,51.09, 
7098,50.75, 
7113,49.88, 
7129,51.05, 
7144,51.85, 
7159,51.07, 
7175,52.96, 
7190,52.25, 
7205,53.44, 
7221,53.17, 
7236,53.29, 
7251,54.10, 
7267,53.41, 
7282,53.61, 
7298,53.89, 
7313,54.45, 
7328,55.11, 
7344,55.18, 
7359,55.37, 
7374,56.42, 
7390,55.87, 
7405,55.65, 
7420,56.44, 
7436,56.81, 
7451,57.61, 
7467,59.05, 
7482,58.32, 
7497,57.67, 
7513,58.59, 
7528,59.09, 
7543,59.04, 
7559,59.25, 
7574,59.68, 
7589,60.29, 
7605,61.21, 
7620,60.96, 
7635,61.49, 
7651,62.40, 
7666,63.42, 
7682,62.85, 
7697,63.07, 
7712,62.98, 
7728,62.50, 
7743,63.91, 
7758,63.16, 
7774,63.42, 
7789,63.70, 
7804,63.79, 
7820,64.06, 
7835,65.02, 
7851,64.29, 
7866,63.45, 
7881,65.07, 
7897,65.00, 
7912,65.17, 
7927,66.26, 
7943,66.98, 
7958,67.06, 
7973,67.13, 
7989,67.48, 
8004,67.34, 
8019,67.32, 
8035,67.72, 
8050,68.97, 
8066,69.90, 
8081,69.68, 
8096,69.75, 
8112,70.61, 
8127,70.80, 
8142,70.39, 
8158,71.69, 
8173,71.50, 
8188,71.91, 
8204,73.10, 
8219,72.98, 
8235,73.15, 
8250,73.51, 
8265,73.77, 
8281,74.59, 
8296,74.59, 
8311,75.15, 
8327,74.49, 
8342,75.32, 
8357,76.46, 
8373,75.74, 
8388,76.82, 
8403,77.98, 
8419,78.18, 
8434,78.61, 
8450,79.47, 
8465,79.60, 
8480,80.49, 
8496,79.89, 
8511,79.87, 
8526,80.58, 
8542,80.07, 
8557,81.46, 
8572,81.70, 
8588,82.74, 
8603,82.48, 
8619,81.88, 
8634,83.27, 
8649,83.68, 
8665,83.84, 
8680,84.83, 
8695,84.67, 
8711,86.80, 
8726,86.60, 
8741,86.38, 
8757,86.15, 
8772,88.24, 
8787,87.62, 
