10:07:53.451:  0, 0 ,0
| Ac= 380 | AcZ = 15492 
AcX = -412 | AcY = 400 | AcZ = 15528 
AcX = -300 | AcY = 
10:08:03.544:  0, 0 ,0
316 | AcZ = 15352 
AcX = -336 | AcY = 484 | AcZ = 15424 
AcX = -384 |
10:08:03.645:  0, 0 ,0
 AcY = 352 | AcZ = 15440 
AcX = -284 | AcY = 300 | AcZ = 15580 
AcX = -356
10:08:03.746:  0, 0 ,0
 | AcY = 408 | AcZ = 15456 
AcX = -348 | AcY = 404 | AcZ = 15484 
AcX = -
10:08:03.846:  0, 0 ,0
332 | AcY = 476 | AcZ = 15296 
AcX = -416 | AcY = 448 | AcZ = 15452 

10:08:03.942:  0, 0 ,0
AcX = -388 | AcY = 416 | AcZ = 15428 
AcX = -304 | AcY = 380 | AcZ = 15512 

10:08:04.041:  0, 0 ,0
AcX = -380 | AcY = 468 | AcZ = 15320 
AcX = -316 | AcY = 320 | AcZ = 15332 
10:08:04.145:  0, 0 ,0

AcX = -376 | AcY = 424 | AcZ = 15428 
AcX = -288 | AcY = 320 | AcZ = 1549
10:08:04.244:  0, 0 ,0
2 
AcX = -356 | AcY = 424 | AcZ = 15508 
AcX = -400 | AcY = 396 | AcZ
10:08:04.345:  0, 0 ,0
 = 15476 
AcX = -360 | AcY = 340 | AcZ = 15412 
AcX = -348 | AcY = 408 | A
10:08:04.445:  0, 0 ,0
cZ = 15448 
AcX = -460 | AcY = 380 | AcZ = 15384 
AcX = -468 | AcY = 
10:08:04.543:  0, 0 ,0
384 | AcZ = 15436 
AcX = -388 | AcY = 296 | AcZ = 15436 
AcX = -340 | 
10:08:04.640:  0, 0 ,0
AcY = 400 | AcZ = 15368 
AcX = -244 | AcY = 316 | AcZ = 15572 
AcX = 
10:08:04.745:  0, 0 ,0
-352 | AcY = 408 | AcZ = 15468 
AcX = -280 | AcY = 312 | AcZ = 15484 
AcX = -
10:08:04.845:  0, 0 ,0
392 | AcY = 412 | AcZ = 15460 
AcX = -404 | AcY = 396 | AcZ = 15472 
A
10:08:04.944:  0, 0 ,0
cX = -344 | AcY = 536 | AcZ = 15556 
AcX = -296 | AcY = 304 | AcZ = 15492 

10:08:05.043:  0, 0 ,0
AcX = -356 | AcY = 500 | AcZ = 15456 
AcX = -340 | AcY = 464 | AcZ = 15576 
10:08:05.145:  0, 0 ,0

AcX = -312 | AcY = 420 | AcZ = 15516 
AcX = -404 | AcY = 408 | AcZ = 1552
10:08:05.245:  0, 0 ,0
0 
AcX = -264 | AcY = 392 | AcZ = 15384 
AcX = -320 | AcY = 428 | AcZ = 1
10:08:05.345:  0, 0 ,0
5376 
AcX = -372 | AcY = 440 | AcZ = 15416 
AcX = -276 | AcY = 352 | A
10:08:05.444:  0, 0 ,0
cZ = 15496 
AcX = -420 | AcY = 432 | AcZ = 15476 
AcX = -352 | AcY = 
10:08:05.544:  0, 0 ,0
352 | AcZ = 15388 
AcX = -396 | AcY = 432 | AcZ = 15428 
AcX = -208 | AcY 
10:08:05.644:  0, 0 ,0
= 348 | AcZ = 15480 
AcX = -416 | AcY = 384 | AcZ = 15520 
AcX = -388
10:08:05.745:  0, 0 ,0
 | AcY = 484 | AcZ = 15356 
AcX = -376 | AcY = 372 | AcZ = 15360 
AcX = -
10:08:05.841:  0, 0 ,0
292 | AcY = 356 | AcZ = 15340 
AcX = -372 | AcY = 448 | AcZ = 15436 

10:08:05.940:  0, 0 ,0
AcX = -408 | AcY = 432 | AcZ = 15568 
AcX = -312 | AcY = 300 | AcZ = 15500 

10:08:06.040:  0, 0 ,0
AcX = -348 | AcY = 396 | AcZ = 15500 
AcX = -372 | AcY = 396 | AcZ = 15360 
10:08:06.145:  0, 0 ,0

AcX = -316 | AcY = 520 | AcZ = 15352 
AcX = -356 | AcY = 400 | AcZ = 1536
10:08:06.244:  0, 0 ,0
4 
AcX = -436 | AcY = 356 | AcZ = 15368 
AcX = -264 | AcY = 392 | AcZ = 15
10:08:06.346:  0, 0 ,0
400 
AcX = -328 | AcY = 340 | AcZ = 15560 
AcX = -320 | AcY = 372 | A
10:08:06.444:  0, 0 ,0
cZ = 15360 
AcX = -420 | AcY = 416 | AcZ = 15492 
AcX = -312 | AcY = 
10:08:06.545:  0, 0 ,0
364 | AcZ = 15332 
AcX = -372 | AcY = 268 | AcZ = 15416 
AcX = -300 | AcY 
10:08:06.645:  0, 0 ,0
= 420 | AcZ = 15592 
AcX = -300 | AcY = 388 | AcZ = 15472 
AcX = -388
10:08:06.744:  0, 0 ,0
 | AcY = 448 | AcZ = 15392 
AcX = -428 | AcY = 432 | AcZ = 15412 
AcX = -
10:08:06.845:  0, 0 ,0
360 | AcY = 360 | AcZ = 15448 
AcX = -284 | AcY = 336 | AcZ = 15292 
A
10:08:06.945:  0, 0 ,0
cX = -404 | AcY = 376 | AcZ = 15596 
AcX = -324 | AcY = 452 | AcZ = 15412 

10:08:07.045:  0, 0 ,0
AcX = -284 | AcY = 456 | AcZ = 15408 
AcX = -348 | AcY = 356 | AcZ = 15444 

10:08:07.145:  0, 0 ,0
AcX = -392 | AcY = 452 | AcZ = 15508 
AcX = -352 | AcY = 352 | AcZ = 15632 

10:08:07.242:  0, 0 ,0
AcX = -272 | AcY = 456 | AcZ = 15572 
AcX = -412 | AcY = 436 | AcZ 
10:08:07.344:  0, 0 ,0
= 15388 
AcX = -316 | AcY = 432 | AcZ = 15424 
AcX = -332 | AcY = 420 | A
10:08:07.444:  0, 0 ,0
cZ = 15460 
AcX = -324 | AcY = 416 | AcZ = 15384 
AcX = -392 | AcY = 428 
10:08:07.542:  0, 0 ,0
| AcZ = 15436 
AcX = -328 | AcY = 420 | AcZ = 15488 
AcX = -336 | 
10:08:07.644:  0, 0 ,0
AcY = 416 | AcZ = 15360 
AcX = -360 | AcY = 392 | AcZ = 15432 
AcX = -280
10:08:07.744:  0, 0 ,0
 | AcY = 388 | AcZ = 15568 
AcX = -376 | AcY = 516 | AcZ = 15544 
AcX = -
10:08:07.845:  0, 0 ,0
332 | AcY = 404 | AcZ = 15472 
AcX = -296 | AcY = 380 | AcZ = 15600 
AcX =
10:08:07.944:  0, 0 ,0
 -404 | AcY = 424 | AcZ = 15392 
AcX = -300 | AcY = 416 | AcZ = 15356 

10:08:08.044:  0, 0 ,0
AcX = -356 | AcY = 460 | AcZ = 15564 
AcX = -300 | AcY = 420 | AcZ = 15388 

10:08:08.144:  0, 0 ,0
AcX = -224 | AcY = 416 | AcZ = 15464 
AcX = -316 | AcY = 328 | AcZ = 1549
10:08:08.244:  0, 0 ,0
6 
AcX = -392 | AcY = 372 | AcZ = 15436 
AcX = -308 | AcY = 396 | AcZ = 15
10:08:08.344:  0, 0 ,0
428 
AcX = -312 | AcY = 324 | AcZ = 15452 
AcX = -340 | AcY = 408 | A
10:08:08.444:  0, 0 ,0
cZ = 15540 
AcX = -312 | AcY = 416 | AcZ = 15580 
AcX = -328 | AcY = 340 |
10:08:08.544:  0, 0 ,0
 AcZ = 15320 
AcX = -272 | AcY = 368 | AcZ = 15504 
AcX = -396 | AcY 
10:08:08.644:  0, 0 ,0
= 296 | AcZ = 15688 
AcX = -292 | AcY = 392 | AcZ = 15528 
AcX = -316 | A
10:08:08.744:  0, 0 ,0
cY = 376 | AcZ = 15556 
AcX = -424 | AcY = 448 | AcZ = 15488 
AcX = -2
10:08:08.841:  0, 0 ,0
84 | AcY = 344 | AcZ = 15472 
AcX = -292 | AcY = 344 | AcZ = 15428 
A
10:08:08.940:  0, 0 ,0
cX = -356 | AcY = 436 | AcZ = 15584 
AcX = -392 | AcY = 404 | AcZ = 15452 

10:08:09.039:  0, 0 ,0
AcX = -340 | AcY = 452 | AcZ = 15320 
AcX = -400 | AcY = 428 | AcZ = 15416 
10:08:09.139:  0, 0 ,0

AcX = -340 | AcY = 328 | AcZ = 15456 
AcX = -308 | AcY = 476 | AcZ = 1
10:08:09.244:  0, 0 ,0
5448 
AcX = -316 | AcY = 368 | AcZ = 15476 
AcX = -304 | AcY = 368 | AcZ = 15
10:08:09.344:  0, 0 ,0
412 
AcX = -360 | AcY = 420 | AcZ = 15404 
AcX = -316 | AcY = 380 | A
10:08:09.446:  0, 0 ,0
cZ = 15404 
AcX = -344 | AcY = 372 | AcZ = 15376 
AcX = -300 | AcY = 472 |
10:08:09.545:  0, 0 ,0
 AcZ = 15388 
AcX = -312 | AcY = 480 | AcZ = 15440 
AcX = -420 | AcY = 30
10:08:09.645:  0, 0 ,0
0 | AcZ = 15428 
AcX = -436 | AcY = 472 | AcZ = 15484 
AcX = -340 | A
10:08:09.745:  0, 0 ,0
cY = 412 | AcZ = 15520 
AcX = -332 | AcY = 380 | AcZ = 15560 
AcX = -2
10:08:09.845:  0, 0 ,0
76 | AcY = 384 | AcZ = 15444 
AcX = -272 | AcY = 272 | AcZ = 15424 
AcX =
10:08:09.944:  0, 0 ,0
 -352 | AcY = 464 | AcZ = 15420 
AcX = -432 | AcY = 440 | AcZ = 15468 

10:08:10.044:  0, 0 ,0
AcX = -400 | AcY = 416 | AcZ = 15556 
AcX = -316 | AcY = 468 | AcZ = 15428 

10:08:10.144:  0, 0 ,0
AcX = -444 | AcY = 420 | AcZ = 15448 
AcX = -304 | AcY = 368 | AcZ = 15360 

10:08:10.244:  0, 0 ,0
AcX = -336 | AcY = 392 | AcZ = 15548 
AcX = -400 | AcY = 412 | AcZ = 15
10:08:10.345:  0, 0 ,0
340 
AcX = -400 | AcY = 392 | AcZ = 15492 
AcX = -308 | AcY = 404 | AcZ =
10:08:10.444:  0, 0 ,0
 15496 
AcX = -316 | AcY = 396 | AcZ = 15520 
AcX = -364 | AcY = 416 |
10:08:10.544:  0, 0 ,0
 AcZ = 15432 
AcX = -372 | AcY = 356 | AcZ = 15468 
AcX = -412 | AcY 
10:08:10.643:  0, 0 ,0
= 468 | AcZ = 15468 
AcX = -356 | AcY = 428 | AcZ = 15456 
AcX = -388
10:08:10.744:  0, 0 ,0
 | AcY = 384 | AcZ = 15384 
AcX = -360 | AcY = 352 | AcZ = 15420 
AcX = -3
10:08:10.845:  0, 0 ,0
52 | AcY = 508 | AcZ = 15580 
AcX = -416 | AcY = 416 | AcZ = 15388 
AcX =
10:08:10.944:  0, 0 ,0
 -312 | AcY = 292 | AcZ = 15484 
AcX = -312 | AcY = 356 | AcZ = 15556 

10:08:11.045:  0, 0 ,0
AcX = -400 | AcY = 384 | AcZ = 15484 
AcX = -360 | AcY = 472 | AcZ = 15552 

10:08:11.145:  0, 0 ,0
AcX = -284 | AcY = 388 | AcZ = 15520 
AcX = -428 | AcY = 448 | AcZ = 15424 

10:08:11.245:  0, 0 ,0
AcX = -300 | AcY = 324 | AcZ = 15448 
AcX = -348 | AcY = 408 | AcZ = 15
10:08:11.345:  0, 0 ,0
388 
AcX = -384 | AcY = 508 | AcZ = 15524 
AcX = -336 | AcY = 320 | AcZ =
10:08:11.444:  0, 0 ,0
 15420 
AcX = -368 | AcY = 312 | AcZ = 15452 
AcX = -284 | AcY = 412 |
10:08:11.545:  0, 0 ,0
 AcZ = 15396 
AcX = -376 | AcY = 408 | AcZ = 15580 
AcX = -484 | AcY = 36
10:08:11.645:  0, 0 ,0
0 | AcZ = 15436 
AcX = -356 | AcY = 416 | AcZ = 15452 
AcX = -256 | Ac
10:08:11.744:  0, 0 ,0
Y = 424 | AcZ = 15468 
AcX = -324 | AcY = 500 | AcZ = 15508 
AcX = -3
10:08:11.842:  0, 0 ,0
40 | AcY = 396 | AcZ = 15620 
AcX = -372 | AcY = 412 | AcZ = 15408 
A
10:08:11.940:  0, 0 ,0
cX = -324 | AcY = 384 | AcZ = 15460 
AcX = -360 | AcY = 452 | AcZ = 15468 

10:08:12.040:  0, 0 ,0
AcX = -448 | AcY = 340 | AcZ = 15372 
AcX = -252 | AcY = 416 | AcZ = 15448 

10:08:12.145:  0, 0 ,0
AcX = -328 | AcY = 380 | AcZ = 15544 
AcX = -276 | AcY = 340 | AcZ = 15476 

10:08:12.244:  0, 0 ,0
AcX = -316 | AcY = 488 | AcZ = 15396 
AcX = -400 | AcY = 340 | AcZ = 15
10:08:12.345:  0, 0 ,0
480 
AcX = -388 | AcY = 348 | AcZ = 15360 
AcX = -464 | AcY = 364 | AcZ = 
10:08:12.445:  0, 0 ,0
15384 
AcX = -272 | AcY = 224 | AcZ = 15528 
AcX = -236 | AcY = 380 |
10:08:12.544:  0, 0 ,0
 AcZ = 15400 
AcX = -304 | AcY = 472 | AcZ = 15492 
AcX = -328 | AcY = 30
10:08:12.644:  0, 0 ,0
8 | AcZ = 15472 
AcX = -380 | AcY = 368 | AcZ = 15556 
AcX = -352 | Ac
10:08:12.745:  0, 0 ,0
Y = 404 | AcZ = 15348 
AcX = -308 | AcY = 388 | AcZ = 15396 
AcX = -444 |
10:08:12.844:  0, 0 ,0
 AcY = -280 | AcZ = 15180 
AcX = -1080 | AcY = -688 | AcZ = 16844 
AcX =
10:08:12.944:  0, 0 ,0
 -192 | AcY = 428 | AcZ = 15144 
AcX = -988 | AcY = -64 | AcZ = 15360 

10:08:13.044:  0, 0 ,0
AcX = -1644 | AcY = -1260 | AcZ = 16688 
AcX = -504 | AcY = -1448 | AcZ = 15252 

10:08:13.145:  0, 0 ,0
AcX = -3184 | AcY = 984 | AcZ = 15024 
AcX = -3076 | AcY = -624 | AcZ = 15852 
10:08:13.245:  0, 0 ,0

AcX = -4080 | AcY = -776 | AcZ = 15700 
AcX = -4552 | AcY = -560 | AcZ = 1519
10:08:13.344:  0, 0 ,0
2 
AcX = -4808 | AcY = 480 | AcZ = 18680 
AcX = -3548 | AcY = 228 | AcZ 
10:08:13.446:  0, 0 ,0
= 15380 
AcX = -244 | AcY = 1928 | AcZ = 11764 
AcX = -2716 | AcY = -940 | 
10:08:13.542:  0, 0 ,0
AcZ = 15992 
AcX = -884 | AcY = -1032 | AcZ = 14452 
AcX = -2208 | AcY
10:08:13.642:  0, 0 ,0
 = -832 | AcZ = 20660 
AcX = 1556 | AcY = 1812 | AcZ = 12480 
AcX = -2292 | 
10:08:13.744:  0, 0 ,0
AcY = 960 | AcZ = 21460 
AcX = 2844 | AcY = -3068 | AcZ = 14460 
AcX = 512 |
10:08:13.844:  0, 0 ,0
 AcY = 1092 | AcZ = 18588 
AcX = 3328 | AcY = 556 | AcZ = 14652 
AcX 
10:08:13.944:  0, 0 ,0
= 2620 | AcY = 588 | AcZ = 15408 
AcX = 2448 | AcY = 916 | AcZ = 18520 

10:08:14.044:  0, 0 ,0
AcX = 3120 | AcY = 1468 | AcZ = 15296 
AcX = 3992 | AcY = 1688 | AcZ = 15332 

10:08:14.144:  0, 0 ,0
AcX = 3536 | AcY = 2228 | AcZ = 15332 
AcX = 1252 | AcY = 1116 | AcZ = 16068 
10:08:14.246:  0, 0 ,0

AcX = 2092 | AcY = 1248 | AcZ = 14912 
AcX = 2472 | AcY = 1624 | AcZ = 1556
10:08:14.345:  0, 0 ,0
4 
AcX = 3076 | AcY = -76 | AcZ = 16028 
AcX = 4224 | AcY = -156 | AcZ
10:08:14.445:  0, 0 ,0
 = 15268 
AcX = 1688 | AcY = 716 | AcZ = 17200 
AcX = 3484 | AcY = 1172 | A
10:08:14.545:  0, 0 ,0
cZ = 12552 
AcX = -704 | AcY = -280 | AcZ = 20888 
AcX = -1316 | AcY = 
10:08:14.644:  0, 0 ,0
2032 | AcZ = 15696 
AcX = 1864 | AcY = 800 | AcZ = 20504 
AcX = -2032 |
10:08:14.745:  0, 0 ,0
 AcY = 2180 | AcZ = 19768 
AcX = 368 | AcY = 1876 | AcZ = 9764 
AcX = 1116
10:08:14.842:  0, 0 ,0
 | AcY = 3160 | AcZ = 10276 
AcX = -3080 | AcY = -464 | AcZ = 25896 
AcX 
10:08:14.940:  0, 0 ,0
= 5568 | AcY = -600 | AcZ = 6196 
AcX = -4268 | AcY = -560 | AcZ = 19200 

10:08:15.040:  0, 0 ,0
AcX = -1052 | AcY = -2472 | AcZ = 11108 
AcX = -3000 | AcY = 1184 | AcZ = 9048 

10:08:15.140:  0, 0 ,0
AcX = 2120 | AcY = 900 | AcZ = 7868 
AcX = -5152 | AcY = 648 | AcZ = 20
10:08:15.244:  0, 0 ,0
628 
AcX = 3092 | AcY = -204 | AcZ = 5664 
AcX = -3344 | AcY = 592 | AcZ = 132
10:08:15.343:  0, 0 ,0
76 
AcX = -2820 | AcY = -328 | AcZ = 14600 
AcX = -8372 | AcY = -384 | Ac
10:08:15.445:  0, 0 ,0
Z = 20852 
AcX = -4376 | AcY = -88 | AcZ = 14968 
AcX = -3156 | AcY = 32 | A
10:08:15.544:  0, 0 ,0
cZ = 15920 
AcX = -2872 | AcY = 468 | AcZ = 15568 
AcX = -1332 | AcY =
10:08:15.643:  0, 0 ,0
 224 | AcZ = 15604 
AcX = -2152 | AcY = 112 | AcZ = 15644 
AcX = -2384 
10:08:15.744:  0, 0 ,0
| AcY = 220 | AcZ = 14444 
AcX = -2672 | AcY = 460 | AcZ = 13520 
AcX = -351
10:08:15.844:  0, 0 ,0
2 | AcY = 600 | AcZ = 16072 
AcX = -884 | AcY = 256 | AcZ = 11668 
AcX
10:08:15.944:  0, 0 ,0
 = -9972 | AcY = -1844 | AcZ = 27656 
AcX = -564 | AcY = -216 | AcZ = 5440 

10:08:16.044:  0, 0 ,0
AcX = -132 | AcY = -1160 | AcZ = 10904 
AcX = -1780 | AcY = -2348 | AcZ = 19488 

10:08:16.144:  0, 0 ,0
AcX = -708 | AcY = -180 | AcZ = 8072 
AcX = 2732 | AcY = -104 | AcZ = 11540 

10:08:16.245:  0, 0 ,0
AcX = 316 | AcY = -76 | AcZ = 15668 
AcX = 4148 | AcY = 2844 | AcZ = 636
10:08:16.344:  0, 0 ,0
4 
AcX = -3780 | AcY = -816 | AcZ = 22792 
AcX = -8484 | AcY = -560 | A
10:08:16.444:  0, 0 ,0
cZ = 28832 
AcX = -28 | AcY = 1192 | AcZ = 14072 
AcX = 6132 | AcY = 1032 |
10:08:16.541:  0, 0 ,0
 AcZ = 4788 
AcX = 6832 | AcY = 852 | AcZ = 7428 
AcX = 1560 | AcY = 
10:08:16.644:  0, 0 ,0
-1848 | AcZ = 12884 
AcX = 2552 | AcY = 744 | AcZ = 12604 
AcX = 644 | AcY 
10:08:16.744:  0, 0 ,0
= -124 | AcZ = 21840 
AcX = 5860 | AcY = 1412 | AcZ = 9732 
AcX = -18
10:08:16.844:  0, 0 ,0
0 | AcY = 144 | AcZ = 17960 
AcX = 2792 | AcY = 648 | AcZ = 17084 
AcX = 3
10:08:16.944:  0, 0 ,0
064 | AcY = 572 | AcZ = 15620 
AcX = 1720 | AcY = 1624 | AcZ = 16316 

10:08:17.043:  0, 0 ,0
AcX = 1700 | AcY = 408 | AcZ = 15840 
AcX = 952 | AcY = 1016 | AcZ = 15288 

10:08:17.144:  0, 0 ,0
AcX = -652 | AcY = 604 | AcZ = 15400 
AcX = -524 | AcY = 396 | AcZ = 15808 

10:08:17.244:  0, 0 ,0
AcX = -404 | AcY = 408 | AcZ = 15256 
AcX = -660 | AcY = 368 | AcZ = 156
10:08:17.344:  0, 0 ,0
20 
AcX = -1224 | AcY = 948 | AcZ = 15868 
AcX = -84 | AcY = 660 | AcZ = 16
10:08:17.444:  0, 0 ,0
036 
AcX = -532 | AcY = 876 | AcZ = 14916 
AcX = -408 | AcY = 204 | 
10:08:17.543:  0, 0 ,0
AcZ = 16376 
AcX = -528 | AcY = 784 | AcZ = 15200 
AcX = -468 | AcY =
10:08:17.644:  0, 0 ,0
 356 | AcZ = 15616 
AcX = -376 | AcY = 496 | AcZ = 15360 
AcX = -376 | AcY
10:08:17.744:  0, 0 ,0
 = 480 | AcZ = 15544 
AcX = -284 | AcY = 564 | AcZ = 15380 
AcX = -36
10:08:17.840:  0, 0 ,0
4 | AcY = 584 | AcZ = 15492 
AcX = -416 | AcY = 476 | AcZ = 15312 
AcX
10:08:17.939:  0, 0 ,0
 = -260 | AcY = 572 | AcZ = 15556 
AcX = -236 | AcY = 408 | AcZ = 15484 

10:08:18.039:  0, 0 ,0
AcX = -264 | AcY = 508 | AcZ = 15480 
AcX = -360 | AcY = 504 | AcZ = 15556 

10:08:18.144:  0, 0 ,0
AcX = -300 | AcY = 548 | AcZ = 15468 
AcX = -260 | AcY = 544 | AcZ = 15436 

10:08:18.244:  0, 0 ,0
AcX = -232 | AcY = 424 | AcZ = 15424 
AcX = -296 | AcY = 480 | AcZ = 154
10:08:18.344:  0, 0 ,0
48 
AcX = -268 | AcY = 480 | AcZ = 15580 
AcX = -272 | AcY = 424 | AcZ = 1
10:08:18.443:  0, 0 ,0
5512 
AcX = -348 | AcY = 428 | AcZ = 15460 
AcX = -344 | AcY = 524 | 
10:08:18.545:  0, 0 ,0
AcZ = 15528 
AcX = -316 | AcY = 396 | AcZ = 15344 
AcX = -284 | AcY = 580 
10:08:18.644:  0, 0 ,0
| AcZ = 15404 
AcX = -156 | AcY = 464 | AcZ = 15460 
AcX = -248 | AcY
10:08:18.744:  0, 0 ,0
 = 524 | AcZ = 15428 
AcX = -248 | AcY = 620 | AcZ = 15588 
AcX = -30
10:08:18.843:  0, 0 ,0
8 | AcY = 484 | AcZ = 15512 
AcX = -296 | AcY = 568 | AcZ = 15436 
AcX = -
10:08:18.943:  0, 0 ,0
320 | AcY = 476 | AcZ = 15552 
AcX = -164 | AcY = 460 | AcZ = 15632 

10:08:19.043:  0, 0 ,0
AcX = -316 | AcY = 488 | AcZ = 15412 
AcX = -188 | AcY = 588 | AcZ = 15500 

10:08:19.144:  0, 0 ,0
AcX = -352 | AcY = 528 | AcZ = 15640 
AcX = -224 | AcY = 524 | AcZ = 15468 

10:08:19.244:  0, 0 ,0
AcX = -348 | AcY = 600 | AcZ = 15472 
AcX = -320 | AcY = 488 | AcZ = 1536
10:08:19.344:  0, 0 ,0
8 
AcX = -220 | AcY = 532 | AcZ = 15560 
AcX = -272 | AcY = 520 | AcZ = 1
10:08:19.443:  0, 0 ,0
5544 
AcX = -208 | AcY = 504 | AcZ = 15396 
AcX = -304 | AcY = 440 | 
10:08:19.544:  0, 0 ,0
AcZ = 15384 
AcX = -156 | AcY = 468 | AcZ = 15576 
AcX = -220 | AcY = 468 
10:08:19.640:  0, 0 ,0
| AcZ = 15452 
AcX = -280 | AcY = 516 | AcZ = 15556 
AcX = -240 |
10:08:19.743:  0, 0 ,0
 AcY = 592 | AcZ = 15564 
AcX = -188 | AcY = 528 | AcZ = 15432 
AcX = -34
10:08:19.844:  0, 0 ,0
4 | AcY = 584 | AcZ = 15412 
AcX = -344 | AcY = 452 | AcZ = 15360 
AcX = -
10:08:19.943:  0, 0 ,0
348 | AcY = 556 | AcZ = 15544 
AcX = -224 | AcY = 496 | AcZ = 15576 

10:08:20.043:  0, 0 ,0
AcX = -292 | AcY = 496 | AcZ = 15360 
AcX = -260 | AcY = 508 | AcZ = 15512 

10:08:20.143:  0, 0 ,0
AcX = -244 | AcY = 560 | AcZ = 15324 
AcX = -324 | AcY = 536 | AcZ = 15540 

10:08:20.244:  0, 0 ,0
AcX = -280 | AcY = 488 | AcZ = 15472 
AcX = -340 | AcY = 436 | AcZ = 15448 

10:08:20.345:  0, 0 ,0
AcX = -200 | AcY = 512 | AcZ = 15440 
AcX = -316 | AcY = 536 | AcZ = 1
10:08:20.444:  0, 0 ,0
5400 
AcX = -188 | AcY = 504 | AcZ = 15464 
AcX = -180 | AcY = 508 | 
10:08:20.543:  0, 0 ,0
AcZ = 15432 
AcX = -256 | AcY = 492 | AcZ = 15468 
AcX = -352 | AcY = 428 
10:08:20.643:  0, 0 ,0
| AcZ = 15460 
AcX = -248 | AcY = 464 | AcZ = 15436 
AcX = -380 | AcY
10:08:20.743:  0, 0 ,0
 = 432 | AcZ = 15516 
AcX = -324 | AcY = 532 | AcZ = 15484 
AcX = -284 | 
10:08:20.841:  0, 0 ,0
AcY = 540 | AcZ = 15424 
AcX = -268 | AcY = 592 | AcZ = 15468 
AcX
10:08:20.939:  0, 0 ,0
 = -272 | AcY = 440 | AcZ = 15388 
AcX = -272 | AcY = 576 | AcZ = 15412 

10:08:21.039:  0, 0 ,0
AcX = -296 | AcY = 524 | AcZ = 15440 
AcX = -280 | AcY = 460 | AcZ = 15320 

10:08:21.143:  0, 0 ,0
AcX = -288 | AcY = 572 | AcZ = 15456 
AcX = -204 | AcY = 520 | AcZ = 15384 

10:08:21.243:  0, 0 ,0
AcX = -292 | AcY = 516 | AcZ = 15476 
AcX = -272 | AcY = 444 | AcZ = 15484 

10:08:21.344:  0, 0 ,0
AcX = -260 | AcY = 352 | AcZ = 15480 
AcX = -336 | AcY = 392 | AcZ = 1
10:08:21.444:  0, 0 ,0
5496 
AcX = -344 | AcY = 548 | AcZ = 15536 
AcX = -272 | AcY = 488 | AcZ =
10:08:21.543:  0, 0 ,0
 15352 
AcX = -276 | AcY = 456 | AcZ = 15400 
AcX = -188 | AcY = 628 
10:08:21.644:  0, 0 ,0
| AcZ = 15412 
AcX = -336 | AcY = 540 | AcZ = 15532 
AcX = -332 | AcY
10:08:21.743:  0, 0 ,0
 = 548 | AcZ = 15372 
AcX = -296 | AcY = 540 | AcZ = 15480 
AcX = -292 | A
10:08:21.844:  0, 0 ,0
cY = 524 | AcZ = 15248 
AcX = -360 | AcY = 500 | AcZ = 15608 
AcX = -
10:08:21.943:  0, 0 ,0
248 | AcY = 420 | AcZ = 15548 
AcX = -260 | AcY = 452 | AcZ = 15564 

10:08:22.043:  0, 0 ,0
AcX = -232 | AcY = 492 | AcZ = 15420 
AcX = -260 | AcY = 360 | AcZ = 15600 

10:08:22.144:  0, 0 ,0
AcX = -312 | AcY = 456 | AcZ = 15468 
AcX = -176 | AcY = 432 | AcZ = 15496 

10:08:22.244:  0, 0 ,0
AcX = -268 | AcY = 512 | AcZ = 15468 
AcX = -184 | AcY = 488 | AcZ = 15388 

10:08:22.344:  0, 0 ,0
AcX = -120 | AcY = 468 | AcZ = 15424 
AcX = -292 | AcY = 484 | AcZ = 1
10:08:22.443:  0, 0 ,0
5588 
AcX = -296 | AcY = 584 | AcZ = 15516 
AcX = -312 | AcY = 448 | AcZ =
10:08:22.541:  0, 0 ,0
 15548 
AcX = -364 | AcY = 416 | AcZ = 15356 
AcX = -272 | AcY = 
10:08:22.642:  0, 0 ,0
456 | AcZ = 15508 
AcX = -244 | AcY = 492 | AcZ = 15496 
AcX = -236 | AcY
10:08:22.745:  0, 0 ,0
 = 532 | AcZ = 15404 
AcX = -280 | AcY = 568 | AcZ = 15380 
AcX = -352 | A
10:08:22.843:  0, 0 ,0
cY = 588 | AcZ = 15524 
AcX = -324 | AcY = 452 | AcZ = 15524 
AcX = -
10:08:22.943:  0, 0 ,0
224 | AcY = 480 | AcZ = 15432 
AcX = -400 | AcY = 424 | AcZ = 15472 
AcX 
10:08:23.043:  0, 0 ,0
= -244 | AcY = 484 | AcZ = 15420 
AcX = -292 | AcY = 400 | AcZ = 15532 

10:08:23.143:  0, 0 ,0
AcX = -300 | AcY = 508 | AcZ = 15480 
AcX = -244 | AcY = 464 | AcZ = 15548 

10:08:23.244:  0, 0 ,0
AcX = -284 | AcY = 536 | AcZ = 15472 
AcX = -312 | AcY = 448 | AcZ = 15508 

10:08:23.343:  0, 0 ,0
AcX = -252 | AcY = 516 | AcZ = 15536 
AcX = -224 | AcY = 404 | AcZ = 1
10:08:23.443:  0, 0 ,0
5612 
AcX = -280 | AcY = 480 | AcZ = 15508 
AcX = -352 | AcY = 528 | AcZ =
10:08:23.542:  0, 0 ,0
 15584 
AcX = -380 | AcY = 560 | AcZ = 15500 
