0,0.27,7.42,0.00,0.00,0.00
1623,0.27,7.42,0.00,0.00,0.00
1655,0.27,7.42,0.00,0.00,0.00
1688,0.27,7.42,0.00,0.00,0.00
1721,0.27,7.42,0.00,0.00,0.00
1754,0.27,7.42,0.00,0.00,0.00
1786,0.27,7.42,0.00,0.00,0.00
1818,0.27,7.42,0.00,0.00,0.00
1851,0.27,7.42,0.00,0.00,0.00
1884,0.27,7.42,0.00,0.00,0.00
1916,0.27,7.42,0.00,0.00,0.00
1949,0.27,7.42,0.00,0.00,0.00
1982,0.27,7.42,0.00,0.00,0.00
2015,0.27,7.42,0.00,0.00,0.00
2048,0.27,7.32,0.00,0.00,0.00
2080,0.27,7.34,0.00,0.00,0.00
2113,0.27,7.34,0.00,0.00,0.00
2146,0.27,7.35,0.00,0.00,0.00
2179,0.27,7.33,0.00,0.00,0.00
2211,0.27,7.30,0.00,0.00,0.00
2244,0.29,7.34,0.00,0.00,0.00
2277,0.29,7.32,0.00,0.00,0.00
2310,0.29,7.34,0.00,0.00,0.00
2342,0.07,7.34,0.00,0.00,0.00
2375,0.07,7.33,0.00,0.00,0.00
2408,0.07,7.33,0.00,0.00,0.00
2441,0.07,7.34,0.00,0.00,0.00
2473,0.07,7.33,0.00,0.00,0.00
2506,0.07,7.35,0.00,0.00,0.00
2539,0.07,7.34,0.00,0.00,0.00
2572,0.07,7.33,0.00,0.00,0.00
2605,0.07,7.34,0.00,0.00,0.00
2637,0.06,7.34,0.00,0.00,0.00
2670,0.06,7.35,0.00,0.00,0.00
2703,0.06,7.33,0.00,0.00,0.00
2736,0.06,7.35,0.00,0.00,0.00
2768,0.06,7.34,0.00,0.00,0.00
2801,0.06,7.35,0.00,0.00,0.00
2834,0.06,7.35,0.00,0.00,0.00
2867,0.06,7.34,0.00,0.00,0.00
2899,0.06,7.34,0.00,0.00,0.00
2932,0.06,7.33,0.00,0.00,0.00
2964,0.06,7.35,0.00,0.00,0.00
2997,0.14,7.35,0.00,0.00,0.00
3030,0.14,7.35,0.00,0.00,0.00
3062,0.23,7.35,0.00,0.00,0.00
3095,0.23,7.35,0.00,0.00,0.00
3128,0.23,7.33,0.00,0.00,0.00
3161,0.24,7.34,0.00,0.00,0.00
3193,0.24,7.34,0.00,0.00,0.00
3226,0.24,7.35,0.00,0.00,0.00
3259,0.24,7.34,0.00,0.00,0.00
3292,0.24,7.34,0.00,0.00,0.00
3324,0.25,7.34,0.00,0.00,0.00
3357,0.25,7.33,0.00,0.00,0.00
3390,0.25,7.35,0.00,0.00,0.00
3423,0.25,7.33,0.00,0.00,0.00
3456,0.25,7.34,0.00,0.00,0.00
3488,0.25,7.34,0.00,0.00,0.00
3521,0.25,7.33,0.00,0.00,0.00
3554,0.25,7.35,0.00,0.00,0.00
3587,0.25,7.35,0.00,0.00,0.00
3619,0.26,7.35,0.00,0.00,0.00
3652,0.26,7.33,0.00,0.00,0.00
3685,0.26,7.33,0.00,0.00,0.00
3718,0.26,7.33,0.00,0.00,0.00
3750,0.26,7.33,0.00,0.00,0.00
3783,0.26,7.34,0.00,0.00,0.00
3816,0.26,7.34,0.00,0.00,0.00
3849,0.26,7.33,0.00,0.00,0.00
3881,0.26,7.35,0.00,0.00,0.00
3914,0.26,7.34,0.00,0.00,0.00
3947,0.26,7.34,0.00,0.00,0.00
