7.8791e-06,-0.37997,-0.37997,-0.37998,-0.37997,-0.37997,-0.37997,-0.37997,-0.37997
8.1821e-06,-0.37997,-0.37997,-0.37998,-0.37997,-0.37997,-0.37997,-0.37997,-0.37997
8.4851e-06,-0.37997,-0.37997,-0.37998,-0.37997,-0.37997,-0.37997,-0.37997,-0.37997
8.7882e-06,-0.37997,-0.37997,-0.37998,-0.37997,-0.37997,-0.37997,-0.37997,-0.37997
9.0912e-06,-0.37997,-0.37997,-0.37997,-0.37997,-0.37997,-0.37997,-0.37997,-0.37997
9.3943e-06,-0.37997,-0.37997,-0.37997,-0.37997,-0.37997,-0.37997,-0.37997,-0.37997
9.6973e-06,-0.37997,-0.37997,-0.37997,-0.37997,-0.37997,-0.37997,-0.37997,-0.37997
1e-05,-0.37997,-0.37997,-0.37997,-0.37997,-0.37997,-0.37997,-0.37997,-0.37997
1.0303e-05,-0.37997,-0.37997,-0.37997,-0.37997,-0.37997,-0.37997,-0.37997,-0.37997
1.0606e-05,-0.37997,-0.37997,-0.37997,-0.37997,-0.37997,-0.37997,-0.37997,-0.37997
1.0909e-05,-0.37996,-0.37996,-0.37997,-0.37996,-0.37996,-0.37996,-0.37996,-0.37996
1.1213e-05,-0.37996,-0.37996,-0.37997,-0.37996,-0.37996,-0.37996,-0.37996,-0.37996
1.1516e-05,-0.37996,-0.37996,-0.37997,-0.37996,-0.37996,-0.37996,-0.37996,-0.37996
1.1819e-05,-0.37996,-0.37996,-0.37997,-0.37996,-0.37996,-0.37996,-0.37996,-0.37996
1.2122e-05,-0.37996,-0.37996,-0.37997,-0.37996,-0.37996,-0.37996,-0.37996,-0.37996
1.2425e-05,-0.37996,-0.37996,-0.37997,-0.37996,-0.37996,-0.37996,-0.37996,-0.37996
1.2728e-05,-0.37996,-0.37996,-0.37996,-0.37996,-0.37996,-0.37996,-0.37996,-0.37996
1.3031e-05,-0.37996,-0.37996,-0.37996,-0.37996,-0.37996,-0.37996,-0.37996,-0.37996
1.3334e-05,-0.37996,-0.37996,-0.37996,-0.37996,-0.37996,-0.37996,-0.37996,-0.37996
1.3637e-05,-0.37996,-0.37996,-0.37996,-0.37996,-0.37996,-0.37996,-0.37996,-0.37996
1.394e-05,-0.37996,-0.37996,-0.37996,-0.37996,-0.37996,-0.37996,-0.37996,-0.37996
1.4243e-05,-0.37995,-0.37995,-0.37996,-0.37995,-0.37995,-0.37995,-0.37995,-0.37995
1.4546e-05,-0.37995,-0.37995,-0.37996,-0.37995,-0.37995,-0.37995,-0.37995,-0.37995
1.4849e-05,-0.37995,-0.37995,-0.37996,-0.37995,-0.37995,-0.37995,-0.37995,-0.37995
1.5152e-05,-0.37995,-0.37995,-0.37996,-0.37995,-0.37995,-0.37995,-0.37995,-0.37995
1.5455e-05,-0.37995,-0.37995,-0.37996,-0.37995,-0.37995,-0.37995,-0.37995,-0.37995
1.5758e-05,-0.37995,-0.37995,-0.37996,-0.37995,-0.37995,-0.37995,-0.37995,-0.37995
1.6061e-05,-0.37995,-0.37995,-0.37996,-0.37995,-0.37995,-0.37995,-0.37995,-0.37995
1.6364e-05,-0.37995,-0.37995,-0.37995,-0.37995,-0.37995,-0.37995,-0.37995,-0.37995
1.6667e-05,-0.37995,-0.37995,-0.37995,-0.37995,-0.37995,-0.37995,-0.37995,-0.37995
1.697e-05,-0.37995,-0.37995,-0.37995,-0.37995,-0.37995,-0.37995,-0.37995,-0.37995
1.7273e-05,-0.37994,-0.37994,-0.37995,-0.37994,-0.37994,-0.37994,-0.37994,-0.37994
1.7576e-05,-0.37994,-0.37994,-0.37995,-0.37994,-0.37994,-0.37994,-0.37994,-0.37994
1.7879e-05,-0.37994,-0.37994,-0.37995,-0.37994,-0.37994,-0.37994,-0.37994,-0.37994
1.8182e-05,-0.37994,-0.37994,-0.37995,-0.37994,-0.37994,-0.37994,-0.37994,-0.37994
1.8485e-05,-0.37994,-0.37994,-0.37995,-0.37994,-0.37994,-0.37994,-0.37994,-0.37994
1.8789e-05,-0.37994,-0.37994,-0.37995,-0.37994,-0.37994,-0.37994,-0.37994,-0.37994
1.9092e-05,-0.37994,-0.37994,-0.37995,-0.37994,-0.37994,-0.37994,-0.37994,-0.37994
1.9395e-05,-0.37994,-0.37994,-0.37995,-0.37994,-0.37994,-0.37994,-0.37994,-0.37994
1.9698e-05,-0.37994,-0.37994,-0.37994,-0.37994,-0.37994,-0.37994,-0.37994,-0.37994
2.0001e-05,-0.37994,-0.37994,-0.37994,-0.37994,-0.37994,-0.37994,-0.37994,-0.37994
2.0304e-05,-0.37993,-0.37993,-0.37994,-0.37993,-0.37993,-0.37993,-0.37993,-0.37993
2.0607e-05,-0.37993,-0.37993,-0.37994,-0.37993,-0.37993,-0.37993,-0.37993,-0.37993
2.091e-05,-0.37993,-0.37993,-0.37994,-0.37993,-0.37993,-0.37993,-0.37993,-0.37993
2.1213e-05,-0.37993,-0.37993,-0.37994,-0.37993,-0.37993,-0.37993,-0.37993,-0.37993
2.1516e-05,-0.37993,-0.37993,-0.37994,-0.37993,-0.37993,-0.37993,-0.37993,-0.37993
2.1819e-05,-0.37993,-0.37993,-0.37994,-0.37993,-0.37993,-0.37993,-0.37993,-0.37993
2.2122e-05,-0.37993,-0.37993,-0.37994,-0.37993,-0.37993,-0.37993,-0.37993,-0.37993
2.2425e-05,-0.37993,-0.37993,-0.37994,-0.37993,-0.37993,-0.37993,-0.37993,-0.37993
2.2728e-05,-0.37993,-0.37993,-0.37994,-0.37993,-0.37993,-0.37993,-0.37993,-0.37993
2.3031e-05,-0.37993,-0.37993,-0.37994,-0.37993,-0.37993,-0.37993,-0.37993,-0.37993
2.3334e-05,-0.37992,-0.37992,-0.37993,-0.37992,-0.37992,-0.37992,-0.37992,-0.37992
2.3637e-05,-0.37992,-0.37992,-0.37993,-0.37992,-0.37992,-0.37992,-0.37992,-0.37992
2.394e-05,-0.37992,-0.37992,-0.37993,-0.37992,-0.37992,-0.37992,-0.37992,-0.37992
2.4243e-05,-0.37992,-0.37992,-0.37993,-0.37992,-0.37992,-0.37992,-0.37992,-0.37992
2.4546e-05,-0.37992,-0.37992,-0.37993,-0.37992,-0.37992,-0.37992,-0.37992,-0.37992
2.4849e-05,-0.37992,-0.37992,-0.37993,-0.37992,-0.37992,-0.37992,-0.37992,-0.37992
2.5152e-05,-0.37992,-0.37992,-0.37993,-0.37992,-0.37992,-0.37992,-0.37992,-0.37992
2.5455e-05,-0.37992,-0.37992,-0.37993,-0.37992,-0.37992,-0.37992,-0.37992,-0.37992
2.5758e-05,-0.37992,-0.37992,-0.37993,-0.37992,-0.37992,-0.37992,-0.37992,-0.37992
2.6061e-05,-0.37992,-0.37992,-0.37993,-0.37992,-0.37992,-0.37992,-0.37992,-0.37992
2.6365e-05,-0.37992,-0.37992,-0.37993,-0.37992,-0.37992,-0.37992,-0.37992,-0.37992
2.6668e-05,-0.37991,-0.37991,-0.37993,-0.37991,-0.37991,-0.37991,-0.37991,-0.37991
2.6971e-05,-0.37991,-0.37991,-0.37992,-0.37991,-0.37991,-0.37991,-0.37991,-0.37991
2.7274e-05,-0.37991,-0.37991,-0.37992,-0.37991,-0.37991,-0.37991,-0.37991,-0.37991
2.7577e-05,-0.37991,-0.37991,-0.37992,-0.37991,-0.37991,-0.37991,-0.37991,-0.37991
2.788e-05,-0.37991,-0.37991,-0.37992,-0.37991,-0.37991,-0.37991,-0.37991,-0.37991
2.8183e-05,-0.37991,-0.37991,-0.37992,-0.37991,-0.37991,-0.37991,-0.37991,-0.37991
2.8486e-05,-0.37991,-0.37991,-0.37992,-0.37991,-0.37991,-0.37991,-0.37991,-0.37991
2.8789e-05,-0.37991,-0.37991,-0.37992,-0.37991,-0.37991,-0.37991,-0.37991,-0.37991
2.9092e-05,-0.37991,-0.37991,-0.37992,-0.37991,-0.37991,-0.37991,-0.37991,-0.37991
2.9395e-05,-0.37991,-0.37991,-0.37992,-0.37991,-0.37991,-0.37991,-0.37991,-0.37991
2.9698e-05,-0.3799,-0.3799,-0.37992,-0.3799,-0.3799,-0.3799,-0.3799,-0.3799
3.0001e-05,-0.3799,-0.3799,-0.37992,-0.3799,-0.3799,-0.3799,-0.3799,-0.3799
3.0304e-05,-0.3799,-0.3799,-0.37992,-0.3799,-0.3799,-0.3799,-0.3799,-0.3799
3.1819e-05,-0.3799,-0.3799,-0.37991,-0.3799,-0.3799,-0.3799,-0.3799,-0.3799
3.3334e-05,-0.37989,-0.37989,-0.37991,-0.37989,-0.37989,-0.37989,-0.37989,-0.37989
3.485e-05,-0.37989,-0.37989,-0.3799,-0.37989,-0.37989,-0.37989,-0.37989,-0.37989
3.6365e-05,-0.37988,-0.37988,-0.3799,-0.37988,-0.37988,-0.37988,-0.37988,-0.37988
3.788e-05,-0.37988,-0.37988,-0.37989,-0.37988,-0.37988,-0.37988,-0.37988,-0.37988
3.9395e-05,-0.37987,-0.37987,-0.37989,-0.37987,-0.37987,-0.37987,-0.37987,-0.37987
4.091e-05,-0.37987,-0.37987,-0.37989,-0.37987,-0.37987,-0.37987,-0.37987,-0.37987
4.2426e-05,-0.37986,-0.37986,-0.37988,-0.37986,-0.37986,-0.37986,-0.37986,-0.37986
4.3941e-05,-0.37986,-0.37986,-0.37988,-0.37986,-0.37986,-0.37986,-0.37986,-0.37986
4.5456e-05,-0.37985,-0.37985,-0.37987,-0.37985,-0.37985,-0.37985,-0.37985,-0.37985
4.6971e-05,-0.37985,-0.37985,-0.37987,-0.37985,-0.37985,-0.37985,-0.37985,-0.37985
4.8486e-05,-0.37984,-0.37984,-0.37986,-0.37984,-0.37984,-0.37984,-0.37984,-0.37984
5.0002e-05,-0.37984,-0.37984,-0.37986,-0.37984,-0.37984,-0.37984,-0.37984,-0.37984
5.1517e-05,-0.37983,-0.37983,-0.37986,-0.37983,-0.37983,-0.37983,-0.37983,-0.37983
5.3032e-05,-0.37983,-0.37983,-0.37985,-0.37983,-0.37983,-0.37983,-0.37983,-0.37983
5.4547e-05,-0.37982,-0.37982,-0.37985,-0.37982,-0.37982,-0.37982,-0.37982,-0.37982
5.6063e-05,-0.37982,-0.37982,-0.37984,-0.37982,-0.37982,-0.37982,-0.37982,-0.37982
5.7578e-05,-0.37981,-0.37981,-0.37984,-0.37981,-0.37981,-0.37981,-0.37981,-0.37981
5.9093e-05,-0.37981,-0.37981,-0.37983,-0.37981,-0.37981,-0.37981,-0.37981,-0.37981
6.0608e-05,-0.3798,-0.3798,-0.37983,-0.3798,-0.3798,-0.3798,-0.3798,-0.3798
6.2123e-05,-0.3798,-0.3798,-0.37983,-0.3798,-0.3798,-0.3798,-0.3798,-0.3798
6.3639e-05,-0.37979,-0.37979,-0.37982,-0.37979,-0.37979,-0.37979,-0.37979,-0.37979
6.5154e-05,-0.37979,-0.37979,-0.37982,-0.37979,-0.37979,-0.37979,-0.37979,-0.37979
6.6669e-05,-0.37979,-0.37979,-0.37981,-0.37979,-0.37979,-0.37979,-0.37979,-0.37979
6.8184e-05,-0.37978,-0.37978,-0.37981,-0.37978,-0.37978,-0.37978,-0.37978,-0.37978
6.9699e-05,-0.37978,-0.37978,-0.37981,-0.37978,-0.37978,-0.37978,-0.37978,-0.37978
7.1215e-05,-0.37977,-0.37977,-0.3798,-0.37977,-0.37977,-0.37977,-0.37977,-0.37977
7.273e-05,-0.37977,-0.37977,-0.3798,-0.37977,-0.37977,-0.37977,-0.37977,-0.37977
7.4245e-05,-0.37976,-0.37976,-0.37979,-0.37976,-0.37976,-0.37976,-0.37976,-0.37976
7.576e-05,-0.37976,-0.37976,-0.37979,-0.37976,-0.37976,-0.37976,-0.37976,-0.37976
7.7275e-05,-0.37975,-0.37975,-0.37978,-0.37975,-0.37975,-0.37975,-0.37975,-0.37975
7.8791e-05,-0.37975,-0.37975,-0.37978,-0.37975,-0.37975,-0.37975,-0.37975,-0.37975
8.0306e-05,-0.37974,-0.37974,-0.37978,-0.37974,-0.37974,-0.37974,-0.37974,-0.37974
8.1821e-05,-0.37974,-0.37974,-0.37977,-0.37974,-0.37974,-0.37974,-0.37974,-0.37974
8.3336e-05,-0.37973,-0.37973,-0.37977,-0.37973,-0.37973,-0.37973,-0.37973,-0.37973
8.4851e-05,-0.37973,-0.37973,-0.37976,-0.37973,-0.37973,-0.37973,-0.37973,-0.37973
8.6367e-05,-0.37972,-0.37972,-0.37976,-0.37972,-0.37972,-0.37972,-0.37972,-0.37972
8.7882e-05,-0.37972,-0.37972,-0.37975,-0.37972,-0.37972,-0.37972,-0.37972,-0.37972
8.9397e-05,-0.37971,-0.37971,-0.37975,-0.37971,-0.37971,-0.37971,-0.37971,-0.37971
9.0912e-05,-0.37971,-0.37971,-0.37975,-0.37971,-0.37971,-0.37971,-0.37971,-0.37971
9.2427e-05,-0.3797,-0.3797,-0.37974,-0.3797,-0.3797,-0.3797,-0.3797,-0.3797
9.3943e-05,-0.3797,-0.3797,-0.37974,-0.3797,-0.3797,-0.3797,-0.3797,-0.3797
9.5458e-05,-0.37969,-0.37969,-0.37973,-0.37969,-0.37969,-0.37969,-0.37969,-0.37969
9.6973e-05,-0.37969,-0.37969,-0.37973,-0.37969,-0.37969,-0.37969,-0.37969,-0.37969
9.8488e-05,-0.37968,-0.37968,-0.37972,-0.37968,-0.37968,-0.37968,-0.37968,-0.37968
0.0001,-0.37968,-0.37968,-0.37972,-0.37968,-0.37968,-0.37968,-0.37968,-0.37968
0.00010152,-0.37967,-0.37967,-0.37972,-0.37967,-0.37967,-0.37967,-0.37967,-0.37967
0.00010303,-0.37967,-0.37967,-0.37971,-0.37967,-0.37967,-0.37967,-0.37967,-0.37967
0.00010455,-0.37966,-0.37966,-0.37971,-0.37966,-0.37966,-0.37966,-0.37966,-0.37966
0.00010606,-0.37966,-0.37966,-0.3797,-0.37966,-0.37966,-0.37966,-0.37966,-0.37966
0.00010758,-0.37965,-0.37965,-0.3797,-0.37965,-0.37965,-0.37965,-0.37965,-0.37965
0.00010909,-0.37965,-0.37965,-0.3797,-0.37965,-0.37965,-0.37965,-0.37965,-0.37965
0.00011061,-0.37964,-0.37964,-0.37969,-0.37964,-0.37964,-0.37964,-0.37964,-0.37964
0.00011213,-0.37964,-0.37964,-0.37969,-0.37964,-0.37964,-0.37964,-0.37964,-0.37964
0.00011364,-0.37963,-0.37963,-0.37968,-0.37963,-0.37963,-0.37963,-0.37963,-0.37963
0.00011516,-0.37963,-0.37963,-0.37968,-0.37963,-0.37963,-0.37963,-0.37963,-0.37963
0.00011667,-0.37962,-0.37962,-0.37967,-0.37962,-0.37962,-0.37962,-0.37962,-0.37962
0.00011819,-0.37962,-0.37962,-0.37967,-0.37962,-0.37962,-0.37962,-0.37962,-0.37962
0.0001197,-0.37961,-0.37961,-0.37967,-0.37961,-0.37961,-0.37961,-0.37961,-0.37961
0.00012122,-0.37961,-0.37961,-0.37966,-0.37961,-0.37961,-0.37961,-0.37961,-0.37961
0.00012273,-0.3796,-0.3796,-0.37966,-0.3796,-0.3796,-0.3796,-0.3796,-0.3796
0.00012425,-0.3796,-0.3796,-0.37965,-0.3796,-0.3796,-0.3796,-0.3796,-0.3796
0.00012576,-0.37959,-0.37959,-0.37965,-0.37959,-0.37959,-0.37959,-0.37959,-0.37959
0.00012728,-0.37959,-0.37959,-0.37964,-0.37959,-0.37959,-0.37959,-0.37959,-0.37959
0.00012879,-0.37959,-0.37959,-0.37964,-0.37959,-0.37959,-0.37959,-0.37959,-0.37959
0.00013031,-0.37958,-0.37958,-0.37964,-0.37958,-0.37958,-0.37958,-0.37958,-0.37958
0.00013182,-0.37958,-0.37958,-0.37963,-0.37958,-0.37958,-0.37958,-0.37958,-0.37958
0.00013334,-0.37957,-0.37957,-0.37963,-0.37957,-0.37957,-0.37957,-0.37957,-0.37957
0.00013485,-0.37957,-0.37957,-0.37962,-0.37957,-0.37957,-0.37957,-0.37957,-0.37957
0.00013637,-0.37956,-0.37956,-0.37962,-0.37956,-0.37956,-0.37956,-0.37956,-0.37956
0.00013788,-0.37956,-0.37956,-0.37961,-0.37956,-0.37956,-0.37956,-0.37956,-0.37956
0.0001394,-0.37955,-0.37955,-0.37961,-0.37955,-0.37955,-0.37955,-0.37955,-0.37955
0.00014091,-0.37955,-0.37955,-0.37961,-0.37955,-0.37955,-0.37955,-0.37955,-0.37955
0.00014243,-0.37954,-0.37954,-0.3796,-0.37954,-0.37954,-0.37954,-0.37954,-0.37954
0.00014394,-0.37954,-0.37954,-0.3796,-0.37954,-0.37954,-0.37954,-0.37954,-0.37954
0.00014546,-0.37953,-0.37953,-0.37959,-0.37953,-0.37953,-0.37953,-0.37953,-0.37953
0.00014697,-0.37953,-0.37953,-0.37959,-0.37953,-0.37953,-0.37953,-0.37953,-0.37953
0.00014849,-0.37952,-0.37952,-0.37958,-0.37952,-0.37952,-0.37952,-0.37952,-0.37952
0.00015001,-0.37952,-0.37952,-0.37958,-0.37952,-0.37952,-0.37952,-0.37952,-0.37952
0.00015152,-0.37951,-0.37951,-0.37958,-0.37951,-0.37951,-0.37951,-0.37951,-0.37951
0.00015304,-0.37951,-0.37951,-0.37957,-0.37951,-0.37951,-0.37951,-0.37951,-0.37951
0.00015455,-0.3795,-0.3795,-0.37957,-0.3795,-0.3795,-0.3795,-0.3795,-0.3795
0.00015607,-0.3795,-0.3795,-0.37956,-0.3795,-0.3795,-0.3795,-0.3795,-0.3795
0.00015758,-0.37949,-0.37949,-0.37956,-0.37949,-0.37949,-0.37949,-0.37949,-0.37949
0.0001591,-0.37949,-0.37949,-0.37956,-0.37949,-0.37949,-0.37949,-0.37949,-0.37949
0.00016061,-0.37948,-0.37948,-0.37955,-0.37948,-0.37948,-0.37948,-0.37948,-0.37948
0.00016213,-0.37948,-0.37948,-0.37955,-0.37948,-0.37948,-0.37948,-0.37948,-0.37948
0.00016364,-0.37947,-0.37947,-0.37954,-0.37947,-0.37947,-0.37947,-0.37947,-0.37947
0.00016516,-0.37947,-0.37947,-0.37954,-0.37947,-0.37947,-0.37947,-0.37947,-0.37947
0.00016667,-0.37946,-0.37946,-0.37953,-0.37946,-0.37946,-0.37946,-0.37946,-0.37946
0.00016819,-0.37946,-0.37946,-0.37953,-0.37946,-0.37946,-0.37946,-0.37946,-0.37946
0.0001697,-0.37945,-0.37945,-0.37953,-0.37945,-0.37945,-0.37945,-0.37945,-0.37945
0.00017122,-0.37945,-0.37945,-0.37952,-0.37945,-0.37945,-0.37945,-0.37945,-0.37945
0.00017273,-0.37944,-0.37944,-0.37952,-0.37944,-0.37944,-0.37944,-0.37944,-0.37944
0.00017425,-0.37944,-0.37944,-0.37951,-0.37944,-0.37944,-0.37944,-0.37944,-0.37944
0.00017576,-0.37943,-0.37943,-0.37951,-0.37943,-0.37943,-0.37943,-0.37943,-0.37943
0.00017728,-0.37943,-0.37943,-0.3795,-0.37943,-0.37943,-0.37943,-0.37943,-0.37943
0.00017879,-0.37942,-0.37942,-0.3795,-0.37942,-0.37942,-0.37942,-0.37942,-0.37942
0.00018031,-0.37942,-0.37942,-0.3795,-0.37942,-0.37942,-0.37942,-0.37942,-0.37942
0.00018182,-0.37941,-0.37941,-0.37949,-0.37941,-0.37941,-0.37941,-0.37941,-0.37941
0.0001894,-0.37939,-0.37939,-0.37947,-0.37939,-0.37939,-0.37939,-0.37939,-0.37939
0.00019698,-0.37937,-0.37937,-0.37945,-0.37937,-0.37937,-0.37937,-0.37937,-0.37937
0.00020455,-0.37934,-0.37934,-0.37943,-0.37934,-0.37934,-0.37934,-0.37934,-0.37934
0.00021213,-0.37932,-0.37932,-0.37941,-0.37932,-0.37932,-0.37932,-0.37932,-0.37932
0.0002197,-0.37929,-0.37929,-0.37939,-0.37929,-0.37929,-0.37929,-0.37929,-0.37929
0.00022728,-0.37927,-0.37927,-0.37936,-0.37927,-0.37927,-0.37927,-0.37927,-0.37927
0.00023486,-0.37924,-0.37924,-0.37934,-0.37924,-0.37924,-0.37924,-0.37924,-0.37924
0.00024243,-0.37922,-0.37922,-0.37932,-0.37922,-0.37922,-0.37922,-0.37922,-0.37922
0.00025001,-0.37919,-0.37919,-0.3793,-0.37919,-0.37919,-0.37919,-0.37919,-0.37919
0.00025758,-0.37917,-0.37917,-0.37928,-0.37917,-0.37917,-0.37917,-0.37917,-0.37917
0.00026516,-0.37915,-0.37915,-0.37926,-0.37915,-0.37915,-0.37915,-0.37915,-0.37915
0.00027274,-0.37912,-0.37912,-0.37924,-0.37912,-0.37912,-0.37912,-0.37912,-0.37912
0.00028031,-0.3791,-0.3791,-0.37922,-0.3791,-0.3791,-0.3791,-0.3791,-0.3791
0.00028789,-0.37907,-0.37907,-0.3792,-0.37907,-0.37907,-0.37907,-0.37907,-0.37907
0.00029546,-0.37905,-0.37905,-0.37917,-0.37905,-0.37905,-0.37905,-0.37905,-0.37905
0.00030304,-0.37902,-0.37902,-0.37915,-0.37902,-0.37902,-0.37902,-0.37902,-0.37902
0.00031062,-0.379,-0.379,-0.37913,-0.379,-0.379,-0.379,-0.379,-0.379
0.00031819,-0.37898,-0.37898,-0.37911,-0.37898,-0.37898,-0.37898,-0.37898,-0.37898
0.00032577,-0.37895,-0.37895,-0.37909,-0.37895,-0.37895,-0.37895,-0.37895,-0.37895
0.00033334,-0.37893,-0.37893,-0.37907,-0.37893,-0.37893,-0.37893,-0.37893,-0.37893
0.00034092,-0.3789,-0.3789,-0.37905,-0.3789,-0.3789,-0.3789,-0.3789,-0.3789
0.0003485,-0.37888,-0.37888,-0.37903,-0.37888,-0.37888,-0.37888,-0.37888,-0.37888
0.00035607,-0.37885,-0.37885,-0.37901,-0.37885,-0.37885,-0.37885,-0.37885,-0.37885
0.00036365,-0.37883,-0.37883,-0.37898,-0.37883,-0.37883,-0.37883,-0.37883,-0.37883
0.00037122,-0.3788,-0.3788,-0.37896,-0.3788,-0.3788,-0.3788,-0.3788,-0.3788
0.0003788,-0.37878,-0.37878,-0.37894,-0.37878,-0.37878,-0.37878,-0.37878,-0.37878
0.00038638,-0.37876,-0.37876,-0.37892,-0.37876,-0.37876,-0.37876,-0.37876,-0.37876
0.00039395,-0.37873,-0.37873,-0.3789,-0.37873,-0.37873,-0.37873,-0.37873,-0.37873
0.00040153,-0.37871,-0.37871,-0.37888,-0.37871,-0.37871,-0.37871,-0.37871,-0.37871
0.0004091,-0.37868,-0.37868,-0.37886,-0.37868,-0.37868,-0.37868,-0.37868,-0.37868
0.00041668,-0.37866,-0.37866,-0.37884,-0.37866,-0.37866,-0.37866,-0.37866,-0.37866
0.00042426,-0.37863,-0.37863,-0.37881,-0.37863,-0.37863,-0.37863,-0.37863,-0.37863
0.00043183,-0.37861,-0.37861,-0.37879,-0.37861,-0.37861,-0.37861,-0.37861,-0.37861
0.00043941,-0.37859,-0.37859,-0.37877,-0.37859,-0.37859,-0.37859,-0.37859,-0.37859
0.00044698,-0.37856,-0.37856,-0.37875,-0.37856,-0.37856,-0.37856,-0.37856,-0.37856
0.00045456,-0.37854,-0.37854,-0.37873,-0.37854,-0.37854,-0.37854,-0.37854,-0.37854
0.00046214,-0.37851,-0.37851,-0.37871,-0.37851,-0.37851,-0.37851,-0.37851,-0.37851
0.00046971,-0.37849,-0.37849,-0.37869,-0.37849,-0.37849,-0.37849,-0.37849,-0.37849
0.00047729,-0.37846,-0.37846,-0.37867,-0.37846,-0.37846,-0.37846,-0.37846,-0.37846
0.00048486,-0.37844,-0.37844,-0.37865,-0.37844,-0.37844,-0.37844,-0.37844,-0.37844
0.00049244,-0.37841,-0.37841,-0.37862,-0.37841,-0.37841,-0.37841,-0.37841,-0.37841
0.00050002,-0.37839,-0.37839,-0.3786,-0.37839,-0.37839,-0.37839,-0.37839,-0.37839
0.00050759,-0.37837,-0.37837,-0.37858,-0.37837,-0.37837,-0.37837,-0.37837,-0.37837
0.00051517,-0.37834,-0.37834,-0.37856,-0.37834,-0.37834,-0.37834,-0.37834,-0.37834
0.00052274,-0.37832,-0.37832,-0.37854,-0.37832,-0.37832,-0.37832,-0.37832,-0.37832
0.00053032,-0.37829,-0.37829,-0.37852,-0.37829,-0.37829,-0.37829,-0.37829,-0.37829
0.0005379,-0.37827,-0.37827,-0.3785,-0.37827,-0.37827,-0.37827,-0.37827,-0.37827
0.00054547,-0.37824,-0.37824,-0.37848,-0.37824,-0.37824,-0.37824,-0.37824,-0.37824
0.00055305,-0.37822,-0.37822,-0.37846,-0.37822,-0.37822,-0.37822,-0.37822,-0.37822
0.00056063,-0.3782,-0.3782,-0.37843,-0.3782,-0.3782,-0.3782,-0.3782,-0.3782
0.0005682,-0.37817,-0.37817,-0.37841,-0.37817,-0.37817,-0.37817,-0.37817,-0.37817
0.00057578,-0.37815,-0.37815,-0.37839,-0.37815,-0.37815,-0.37815,-0.37815,-0.37815
0.00058335,-0.37812,-0.37812,-0.37837,-0.37812,-0.37812,-0.37812,-0.37812,-0.37812
0.00059093,-0.3781,-0.3781,-0.37835,-0.3781,-0.3781,-0.3781,-0.3781,-0.3781
