2012,0.04,7.55,0.00,0.00,0.00
2015,0.04,7.55,0.00,0.00,0.00
2042,0.04,7.46,0.00,0.00,0.00
2073,0.04,7.48,0.00,0.00,0.00
2104,0.04,7.49,0.00,0.00,0.00
2135,0.04,7.49,0.00,0.00,0.00
2165,0.04,7.48,0.00,0.00,0.00
2196,0.06,7.47,0.00,0.00,0.00
2227,0.06,7.47,0.00,0.00,0.00
2257,0.06,7.47,0.00,0.00,0.00
2288,0.06,7.46,0.00,0.00,0.00
2319,0.07,7.47,0.00,0.00,0.00
2350,0.07,7.47,0.00,0.00,0.00
2380,0.07,7.48,0.00,0.00,0.00
2411,0.07,7.47,0.00,0.00,0.00
2442,0.07,7.46,0.00,0.00,0.00
2472,0.07,7.46,0.00,0.00,0.00
2503,0.07,7.45,0.00,0.00,0.00
2534,0.07,7.46,0.00,0.00,0.00
2565,0.07,7.47,0.00,0.00,0.00
2595,0.07,7.47,0.00,0.00,0.00
2626,0.07,7.45,0.00,0.00,0.00
2657,0.06,7.47,0.00,0.00,0.00
2688,0.06,7.44,0.00,0.00,0.00
2718,0.06,7.47,0.00,0.00,0.00
2749,0.06,7.46,0.00,0.00,0.00
2780,0.06,7.48,0.00,0.00,0.00
2810,0.06,7.45,0.00,0.00,0.00
2841,0.06,7.46,0.00,0.00,0.00
2872,0.06,7.47,0.00,0.00,0.00
2903,0.06,7.45,0.00,0.00,0.00
2933,0.06,7.45,0.00,0.00,0.00
2964,0.06,7.47,0.00,0.00,0.00
2995,0.06,7.47,0.00,0.00,0.00
3025,0.06,7.46,0.00,0.00,0.00
3056,0.06,7.46,0.00,0.00,0.00
3087,0.06,7.47,0.00,0.00,0.00
3118,0.06,7.47,0.00,0.00,0.00
3148,0.06,7.45,0.00,0.00,0.00
3179,0.06,7.47,0.00,0.00,0.00
3210,0.05,7.47,0.00,0.00,0.00
3240,0.05,7.46,0.00,0.00,0.00
3271,0.05,7.46,0.00,0.00,0.00
3302,0.05,7.45,0.00,0.00,0.00
3333,0.05,7.46,0.00,0.00,0.00
3363,0.05,7.47,0.00,0.00,0.00
3394,0.05,7.48,0.00,0.00,0.00
3425,0.09,7.46,0.00,0.00,0.00
3456,0.09,7.48,0.00,0.00,0.00
3486,0.14,7.47,0.00,0.00,0.00
3517,0.14,7.47,0.00,0.00,0.00
3548,0.14,7.46,0.00,0.00,0.00
3578,0.14,7.46,0.00,0.00,0.00
3609,0.14,7.48,0.00,0.00,0.00
3640,0.14,7.45,0.00,0.00,0.00
3671,0.15,7.45,0.00,0.00,0.00
3701,0.15,7.45,0.00,0.00,0.00
3732,0.16,7.46,0.00,0.00,0.00
3763,0.16,7.46,0.00,0.00,0.00
3793,0.16,7.46,0.00,0.00,0.00
3824,0.16,7.46,0.00,0.00,0.00
3855,0.16,7.46,0.00,0.00,0.00
3886,0.16,7.46,0.00,0.00,0.00
3916,0.17,7.47,0.00,0.00,0.00
3947,0.17,7.48,0.00,0.00,0.00
3978,0.17,7.45,0.00,0.00,0.00
4008,0.17,7.45,0.00,0.00,0.00
4039,0.17,7.45,0.00,0.00,0.00
4070,0.17,7.45,0.00,0.00,0.00
4101,0.17,7.47,0.00,0.00,0.00
4131,0.18,7.47,0.00,0.00,0.00
4162,0.18,7.46,0.00,0.00,0.00
4193,0.18,7.45,0.00,0.00,0.00
4224,0.18,7.46,0.00,0.00,0.00
4254,0.18,7.47,0.00,0.00,0.00
4285,0.18,7.45,0.00,0.00,0.00
4316,0.19,7.47,0.00,0.00,0.00
4346,0.19,7.46,0.00,0.00,0.00
4377,0.19,7.46,0.00,0.00,0.00
4408,0.19,7.46,0.00,0.00,0.00
4439,0.19,7.47,0.00,0.00,0.00
4469,0.19,7.47,0.00,0.00,0.00
4500,0.19,7.47,0.00,0.00,0.00
4531,0.19,7.45,0.00,0.00,0.00
4561,0.19,7.46,0.00,0.00,0.00
4592,0.19,7.45,0.00,0.00,0.00
4623,0.19,7.47,0.00,0.00,0.00
4654,0.19,7.48,0.00,0.00,0.00
4684,0.19,7.47,0.00,0.00,0.00
4715,0.19,7.46,0.00,0.00,0.00
4746,0.19,7.46,0.00,0.00,0.00
4776,0.19,7.45,0.00,0.00,0.00
4807,0.19,7.47,0.00,0.00,0.00
4838,0.19,7.46,0.00,0.00,0.00
4869,0.19,7.45,0.00,0.00,0.00
4899,0.19,7.45,0.00,0.00,0.00
4930,0.19,7.46,0.00,0.00,0.00
4961,0.20,7.45,0.00,0.00,0.00
4992,0.20,7.46,0.00,0.00,0.00
5022,0.20,7.47,3.92,0.35,2.47
5053,0.20,6.88,4.27,0.70,2.47
5084,0.21,6.61,4.60,1.05,2.45
5114,0.22,6.49,4.91,1.39,2.42
5145,0.29,6.45,5.11,1.72,2.29
5176,0.34,6.32,5.32,2.03,2.19
5207,0.52,6.33,5.20,2.29,1.81
5237,0.84,6.46,4.71,2.45,1.16
5268,1.14,6.77,4.16,2.53,0.54
5299,1.31,7.08,3.84,2.56,0.19
5329,1.38,7.21,3.71,2.56,0.05
5360,1.40,7.28,3.66,2.56,-0.00
5391,1.40,7.29,3.66,2.56,-0.00
5422,1.37,7.30,3.74,2.57,0.07
5452,1.34,7.29,3.81,2.59,0.12
5483,1.34,7.30,3.84,2.61,0.13
5514,1.35,7.29,3.84,2.62,0.11
5544,1.36,7.25,3.82,2.64,0.08
5575,1.37,7.29,3.82,2.65,0.07
5606,1.36,7.29,3.83,2.66,0.07
5637,1.36,7.30,3.86,2.67,0.09
5667,1.35,7.26,3.88,2.68,0.10
5698,1.35,7.28,3.90,2.70,0.10
5729,1.35,7.27,3.90,2.71,0.10
5760,1.36,7.27,3.89,2.72,0.07
5790,1.37,7.27,3.90,2.73,0.07
5821,1.37,7.26,3.90,2.74,0.06
5852,1.38,7.29,3.89,2.74,0.05
5882,1.38,7.23,3.90,2.75,0.05
5913,1.38,7.26,3.89,2.76,0.04
5944,1.38,7.24,3.89,2.76,0.03
5975,1.38,7.24,3.91,2.77,0.04
6005,1.38,7.24,3.91,2.77,0.04
6036,1.38,7.23,3.93,2.78,0.05
6067,1.37,7.25,3.94,2.79,0.05
6097,1.38,7.24,3.93,2.79,0.04
6128,1.38,7.28,3.93,2.80,0.03
6159,1.39,7.27,3.92,2.80,0.02
6190,1.40,7.25,3.91,2.80,0.01
6220,1.39,7.29,3.92,2.80,0.01
6251,1.39,7.28,3.93,2.81,0.02
6282,1.39,7.31,3.93,2.81,0.02
6312,1.41,7.29,3.89,2.81,-0.02
6343,1.41,7.29,3.89,2.80,-0.02
6374,1.41,7.29,3.89,2.80,-0.01
6405,1.41,7.26,3.88,2.80,-0.02
6435,1.40,7.29,3.89,2.80,-0.01
6466,1.40,7.26,3.89,2.80,-0.01
6497,1.40,7.28,3.90,2.80,0.00
6528,1.40,7.29,3.91,2.80,0.01
6558,1.40,7.28,3.91,2.80,0.01
6589,1.39,7.29,3.91,2.80,0.01
6620,1.40,7.29,3.90,2.80,0.00
6650,1.40,7.27,3.90,2.80,-0.00
6681,1.40,7.25,3.90,2.80,-0.00
6712,1.40,7.23,3.89,2.80,-0.01
6743,1.39,7.27,3.91,2.80,0.01
6773,1.39,7.24,3.92,2.80,0.01
6804,1.39,7.26,3.92,2.81,0.01
6835,1.39,7.24,3.92,2.81,0.01
6865,1.40,7.23,3.90,2.81,-0.00
6896,1.41,7.25,3.89,2.81,-0.02
6927,1.41,7.29,3.88,2.80,-0.02
6958,1.40,7.26,3.90,2.80,0.00
6988,1.39,7.30,3.93,2.81,0.02
7019,1.39,7.25,3.93,2.81,0.02
7050,1.40,7.26,3.92,2.81,0.01
7080,1.40,7.29,3.91,2.81,-0.00
7111,1.41,7.29,3.89,2.81,-0.02
7142,1.40,7.25,3.91,2.81,-0.00
7173,1.39,7.25,3.93,2.81,0.02
7203,1.39,7.28,3.93,2.81,0.02
7234,1.39,7.25,3.94,2.82,0.03
7265,1.40,7.23,3.92,2.82,0.00
7296,1.40,7.25,3.91,2.82,-0.00
7326,1.40,7.26,3.92,2.82,0.00
7357,1.40,7.26,3.91,2.82,-0.01
7388,1.41,7.28,3.90,2.81,-0.02
