1484,0.04,7.58,0.00,0.00
1516,0.04,7.58,0.00,0.00
1549,0.04,7.58,0.00,0.00
1581,0.04,7.58,0.00,0.00
1613,0.04,7.58,0.00,0.00
1645,0.04,7.58,0.00,0.00
1678,0.04,7.58,0.00,0.00
1710,0.04,7.58,0.00,0.00
1742,0.04,7.58,0.00,0.00
1774,0.04,7.58,0.00,0.00
1807,0.04,7.58,0.00,0.00
1839,0.04,7.58,0.00,0.00
1871,0.04,7.58,0.00,0.00
1903,0.04,7.58,0.00,0.00
1936,0.04,7.58,0.00,0.00
1968,0.04,7.58,0.00,0.00
2000,0.04,7.58,0.00,0.00
2032,0.04,7.58,0.00,0.00
2065,0.04,7.49,0.00,0.00
2097,0.04,7.50,0.00,0.00
2129,0.04,7.50,0.00,0.00
2161,0.04,7.51,0.00,0.00
2194,0.04,7.51,0.00,0.00
2226,0.04,7.49,0.00,0.00
2258,0.04,7.48,0.00,0.00
2290,0.04,7.50,0.00,0.00
2323,0.04,7.49,0.00,0.00
2355,0.04,7.50,0.00,0.00
2387,0.05,7.50,0.00,0.00
2419,0.05,7.50,0.00,0.00
2452,0.07,7.48,0.00,0.00
2484,0.07,7.49,0.00,0.00
2516,0.07,7.50,0.00,0.00
2548,0.07,7.51,0.00,0.00
2581,0.07,7.51,0.00,0.00
2613,0.07,7.50,0.00,0.00
2646,0.06,7.50,0.00,0.00
2677,0.06,7.51,0.00,0.00
2710,0.06,7.49,0.00,0.00
2742,0.06,7.49,0.00,0.00
2775,0.06,7.49,0.00,0.00
2806,0.06,7.50,0.00,0.00
2839,0.06,7.48,0.00,0.00
2871,0.06,7.51,0.00,0.00
2904,0.06,7.48,0.00,0.00
2935,0.06,7.49,0.00,0.00
2968,0.06,7.50,0.00,0.00
3000,0.06,7.51,0.00,0.00
3033,0.06,7.52,0.00,0.00
3064,0.06,7.50,0.00,0.00
3097,0.06,7.50,0.00,0.00
3129,0.06,7.51,0.00,0.00
3162,0.06,7.50,0.00,0.00
3193,0.13,7.51,0.00,0.00
3226,0.21,7.51,0.00,0.00
3258,0.21,7.50,0.00,0.00
3291,0.21,7.51,0.00,0.00
3322,0.21,7.51,0.00,0.00
3355,0.22,7.51,0.00,0.00
3387,0.23,7.50,0.00,0.00
3420,0.23,7.51,0.00,0.00
3451,0.23,7.51,0.00,0.00
3484,0.23,7.50,0.00,0.00
3516,0.23,7.50,0.00,0.00
3549,0.24,7.49,0.00,0.00
3580,0.24,7.49,0.00,0.00
3613,0.24,7.50,0.00,0.00
3645,0.24,7.52,0.00,0.00
3678,0.24,7.50,0.00,0.00
3709,0.25,7.49,0.00,0.00
3742,0.25,7.50,0.00,0.00
3774,0.25,7.50,0.00,0.00
3807,0.25,7.50,0.00,0.00
3838,0.25,7.50,0.00,0.00
3871,0.25,7.51,0.00,0.00
3903,0.25,7.50,0.00,0.00
3936,0.25,7.50,0.00,0.00
3968,0.25,7.51,0.00,0.00
4000,0.25,7.50,0.00,0.00
4032,0.25,7.50,0.00,0.00
4065,0.25,7.50,0.00,0.00
4097,0.25,7.49,0.00,0.00
4129,0.25,7.51,0.00,0.00
4161,0.25,7.50,0.00,0.00
4194,0.24,7.50,0.00,0.00
4226,0.24,7.51,0.00,0.00
4258,0.24,7.50,0.00,0.00
4290,0.24,7.51,0.00,0.00
4323,0.24,7.49,0.00,0.00
4355,0.24,7.51,0.00,0.00
4387,0.24,7.51,0.00,0.00
4419,0.24,7.48,0.00,0.00
4452,0.24,7.50,0.00,0.00
4484,0.24,7.51,0.00,0.00
4516,0.25,7.49,0.00,0.00
4548,0.25,7.51,0.00,0.00
4581,0.25,7.50,0.00,0.00
4613,0.25,7.49,0.00,0.00
4645,0.25,7.51,0.00,0.00
4677,0.25,7.51,0.00,0.00
4710,0.26,7.51,0.00,0.00
4743,0.26,7.48,0.00,0.00
4774,0.26,7.50,0.00,0.00
4807,0.26,7.50,0.00,0.00
4839,0.26,7.51,0.00,0.00
4872,0.26,7.50,0.00,0.00
4903,0.26,7.50,0.00,0.00
4936,0.26,7.49,0.00,0.00
4968,0.26,7.50,0.00,0.00
5001,0.26,7.50,2.38,1.14
5032,0.26,7.38,2.52,1.14
5065,0.26,7.32,2.65,1.14
5098,0.26,7.28,2.79,1.14
5131,0.28,7.28,2.91,1.12
5163,0.28,7.29,3.04,1.12
5195,0.30,7.24,3.15,1.10
5228,0.32,7.23,3.26,1.08
5260,0.40,7.19,3.29,1.00
5293,0.40,7.25,3.41,1.00
5325,0.55,7.22,3.37,0.85
5358,0.62,7.23,3.39,0.78
5390,0.70,7.27,3.39,0.70
5423,0.81,7.24,3.36,0.59
5455,0.88,7.29,3.35,0.52
5487,0.91,7.34,3.38,0.49
5520,0.94,7.33,3.41,0.46
5553,0.98,7.29,3.42,0.42
5585,1.01,7.31,3.43,0.39
5617,1.04,7.34,3.45,0.36
5650,1.06,7.33,3.47,0.34
5683,1.08,7.34,3.49,0.32
5715,1.09,7.32,3.51,0.31
5747,1.09,7.30,3.55,0.31
5780,1.10,7.33,3.57,0.30
5813,1.11,7.32,3.59,0.29
5844,1.12,7.33,3.62,0.28
5877,1.14,7.33,3.64,0.26
5910,1.15,7.29,3.65,0.25
5943,1.16,7.30,3.67,0.24
5975,1.17,7.29,3.69,0.23
6007,1.18,7.28,3.71,0.22
6040,1.18,7.32,3.73,0.22
6073,1.20,7.30,3.74,0.20
6105,1.21,7.30,3.75,0.19
6137,1.22,7.27,3.76,0.18
6170,1.23,7.29,3.77,0.17
6202,1.23,7.29,3.79,0.17
6235,1.24,7.27,3.80,0.16
6267,1.25,7.28,3.81,0.15
6300,1.26,7.29,3.82,0.14
6332,1.27,7.29,3.82,0.13
6365,1.28,7.30,3.82,0.12
6397,1.28,7.27,3.84,0.12
6430,1.28,7.29,3.85,0.12
6462,1.29,7.31,3.86,0.11
6495,1.31,7.29,3.85,0.09
6528,1.32,7.29,3.85,0.08
6559,1.33,7.26,3.85,0.07
6592,1.33,7.29,3.85,0.07
6625,1.32,7.27,3.87,0.08
6658,1.34,7.32,3.86,0.06
6689,1.35,7.31,3.86,0.05
6722,1.35,7.28,3.87,0.05
6755,1.34,7.26,3.88,0.06
6787,1.32,7.26,3.91,0.08
6819,1.33,7.30,3.91,0.07
6852,1.33,7.30,3.91,0.07
6885,1.34,7.28,3.91,0.06
6917,1.36,7.28,3.90,0.04
6949,1.37,7.29,3.89,0.03
6982,1.38,7.29,3.89,0.02
7015,1.40,7.35,3.86,-0.00
7047,1.43,7.35,3.83,-0.03
7079,1.45,7.31,3.81,-0.05
7112,1.45,7.35,3.80,-0.05
7144,1.45,7.35,3.79,-0.05
7177,1.45,7.38,3.78,-0.05
7209,1.46,7.37,3.77,-0.06
7242,1.46,7.39,3.77,-0.06
7274,1.47,7.35,3.75,-0.07
7307,1.47,7.37,3.73,-0.07
7340,1.47,7.40,3.73,-0.07
7372,1.48,7.36,3.71,-0.08
7404,1.49,7.40,3.69,-0.09
7437,1.49,7.37,3.68,-0.09
7470,1.49,7.39,3.67,-0.09
7502,1.49,7.37,3.66,-0.09
7534,1.50,7.38,3.64,-0.10
7567,1.48,7.41,3.65,-0.08
7600,1.50,7.38,3.62,-0.10
7632,1.49,7.39,3.62,-0.09
7664,1.48,7.42,3.61,-0.08
7697,1.49,7.40,3.60,-0.09
7730,1.48,7.39,3.59,-0.08
7761,1.49,7.41,3.57,-0.09
7794,1.48,7.39,3.57,-0.08
7827,1.47,7.41,3.57,-0.07
7860,1.47,7.40,3.57,-0.07
7891,1.46,7.37,3.57,-0.06
7924,1.46,7.41,3.56,-0.06
7957,1.45,7.38,3.56,-0.05
7990,1.45,7.42,3.55,-0.05
8022,1.44,7.39,3.56,-0.04
8054,1.44,7.40,3.56,-0.04
8087,1.45,7.39,3.54,-0.05
8120,1.44,7.40,3.55,-0.04
8152,1.45,7.42,3.53,-0.05
8184,1.44,7.41,3.54,-0.04
8217,1.43,7.40,3.54,-0.03
8249,1.46,7.40,3.51,-0.06
8282,1.43,7.40,3.53,-0.03
8314,1.43,7.41,3.53,-0.03
8347,1.44,7.39,3.52,-0.04
8379,1.42,7.41,3.53,-0.02
8412,1.44,7.42,3.51,-0.04
8444,1.43,7.38,3.51,-0.03
8477,1.44,7.41,3.50,-0.04
8509,1.43,7.39,3.50,-0.03
8542,1.42,7.41,3.52,-0.02
8574,1.41,7.39,3.52,-0.01
8607,1.41,7.39,3.52,-0.01
8639,1.39,7.42,3.54,0.01
8672,1.39,7.40,3.54,0.01
8705,1.39,7.39,3.55,0.01
8736,1.40,7.40,3.54,0.00
8769,1.39,7.41,3.54,0.01
8802,1.38,7.40,3.55,0.02
8835,1.39,7.37,3.55,0.01
8866,1.40,7.36,3.54,0.00
8899,1.41,7.40,3.53,-0.01
8932,1.41,7.42,3.53,-0.01
8964,1.40,7.40,3.54,-0.00
8996,1.41,7.41,3.52,-0.01
9029,1.40,7.40,3.53,-0.00
9062,1.42,7.41,3.51,-0.02
9094,1.41,7.41,3.52,-0.01
9126,1.41,7.42,3.52,-0.01
9159,1.42,7.41,3.51,-0.02
9192,1.41,7.41,3.51,-0.01
9224,1.43,7.41,3.49,-0.03
9256,1.44,7.42,3.48,-0.04
9289,1.43,7.42,3.48,-0.03
9322,1.42,7.41,3.49,-0.02
9354,1.42,7.41,3.49,-0.02
9387,1.43,7.42,3.48,-0.03
9419,1.43,7.42,3.47,-0.03
9452,1.44,7.43,3.46,-0.04
9484,1.45,7.42,3.44,-0.05
9517,1.48,7.42,3.40,-0.08
9549,1.44,7.40,3.44,-0.04
9582,1.38,7.39,3.51,0.02
9614,1.31,7.40,3.58,0.09
9647,1.28,7.37,3.62,0.12
9679,1.27,7.36,3.65,0.13
9711,1.29,7.33,3.64,0.11
9744,1.30,7.35,3.64,0.10
9777,1.31,7.29,3.64,0.09
9809,1.30,7.33,3.67,0.10
9841,1.27,7.33,3.72,0.13
9874,1.27,7.29,3.73,0.13
9907,1.26,7.26,3.75,0.14
9939,1.26,7.31,3.77,0.14
9971,1.26,7.27,3.79,0.14
10004,1.25,7.29,3.82,0.15
10037,1.26,7.28,3.83,0.14
10070,1.27,7.29,3.83,0.13
10101,1.28,7.24,3.84,0.12
10134,1.29,7.25,3.84,0.11
10167,1.29,7.29,3.85,0.11
10200,1.29,7.27,3.87,0.11
10231,1.29,7.28,3.88,0.11
10264,1.30,7.27,3.88,0.10
10297,1.31,7.27,3.88,0.09
10330,1.32,7.24,3.88,0.08
10362,1.33,7.25,3.88,0.07
10394,1.33,7.29,3.89,0.07
10427,1.33,7.24,3.90,0.07
10460,1.33,7.30,3.91,0.07
10492,1.34,7.29,3.90,0.06
10524,1.34,7.29,3.91,0.06
10557,1.35,7.28,3.91,0.05
10590,1.35,7.29,3.91,0.05
10622,1.36,7.29,3.91,0.04
10655,1.36,7.28,3.91,0.04
10687,1.37,7.27,3.91,0.03
10720,1.37,7.28,3.91,0.03
10753,1.37,7.29,3.92,0.03
10785,1.36,7.31,3.92,0.04
10817,1.36,7.26,3.93,0.04
10850,1.37,7.25,3.93,0.03
10883,1.38,7.26,3.92,0.02
10915,1.39,7.29,3.91,0.01
10948,1.39,7.29,3.91,0.01
10980,1.39,7.30,3.91,0.01
11013,1.40,7.31,3.91,0.00
11045,1.39,7.29,3.91,0.01
11078,1.39,7.29,3.92,0.01
11110,1.38,7.29,3.92,0.02
11143,1.38,7.30,3.93,0.02
11175,1.37,7.31,3.95,0.03
11208,1.37,7.29,3.94,0.03
11240,1.37,7.27,3.95,0.03
11273,1.37,7.27,3.95,0.03
11305,1.38,7.28,3.94,0.02
11338,1.37,7.24,3.96,0.03
11371,1.37,7.29,3.96,0.03
11403,1.38,7.29,3.95,0.02
11436,1.39,7.26,3.95,0.01
11468,1.39,7.31,3.95,0.01
11501,1.39,7.30,3.95,0.01
11533,1.39,7.28,3.95,0.01
11566,1.39,7.29,3.95,0.01
11598,1.40,7.29,3.95,0.00
11631,1.40,7.28,3.94,-0.00
11663,1.40,7.30,3.94,-0.00
11696,1.41,7.31,3.93,-0.01
11728,1.40,7.30,3.94,0.00
11761,1.41,7.26,3.93,-0.01
11794,1.41,7.29,3.93,-0.01
11826,1.41,7.29,3.93,-0.01
11858,1.41,7.30,3.93,-0.01
11891,1.40,7.30,3.94,-0.00
11924,1.40,7.31,3.93,-0.00
11956,1.40,7.30,3.94,-0.00
11988,1.40,7.32,3.94,-0.00
12021,1.40,7.30,3.93,-0.00
12054,1.39,7.29,3.94,0.01
12086,1.40,7.30,3.94,0.00
12119,1.40,7.30,3.94,-0.00
12151,1.40,7.26,3.94,0.00
12184,1.39,7.28,3.95,0.01
12217,1.39,7.29,3.96,0.01
12249,1.38,7.26,3.96,0.02
12281,1.38,7.29,3.97,0.02
12314,1.38,7.24,3.97,0.02
12347,1.38,7.29,3.97,0.02
12379,1.38,7.26,3.97,0.02
12411,1.38,7.25,3.97,0.02
12444,1.38,7.24,3.98,0.02
12477,1.39,7.29,3.97,0.01
12510,1.38,7.24,3.98,0.02
12541,1.39,7.29,3.98,0.01
12574,1.38,7.27,3.98,0.02
12607,1.38,7.29,3.98,0.02
12640,1.39,7.29,3.98,0.01
12672,1.39,7.31,3.98,0.01
12704,1.39,7.30,3.97,0.01
12737,1.40,7.27,3.97,0.00
12770,1.39,7.27,3.98,0.01
12803,1.40,7.30,3.97,0.00
12834,1.40,7.29,3.97,0.00
12867,1.40,7.29,3.97,-0.00
12900,1.40,7.27,3.97,0.00
12932,1.40,7.27,3.97,0.00
12964,1.40,7.25,3.98,0.00
12997,1.39,7.23,3.98,0.01
13030,1.40,7.25,3.97,0.00
13062,1.40,7.30,3.97,-0.00
13094,1.40,7.30,3.97,-0.00
13127,1.41,7.29,3.96,-0.01
13160,1.40,7.28,3.97,-0.00
13193,1.40,7.29,3.97,-0.00
13224,1.40,7.29,3.97,-0.00
13257,1.40,7.28,3.97,-0.00
13290,1.40,7.29,3.96,-0.00
13323,1.40,7.29,3.97,-0.00
13355,1.40,7.29,3.97,-0.00
13387,1.40,7.29,3.96,-0.00
13420,1.40,7.26,3.97,-0.00
13453,1.40,7.29,3.97,-0.00
13486,1.40,7.30,3.97,0.00
13517,1.40,7.28,3.97,0.00
13550,1.40,7.29,3.97,0.00
13583,1.40,7.30,3.97,-0.00
13615,1.40,7.29,3.97,0.00
13647,1.40,7.28,3.97,0.00
13680,1.39,7.22,3.98,0.01
13713,1.38,7.24,3.99,0.02
13746,1.38,7.22,3.99,0.02
13777,1.38,7.23,4.00,0.02
13810,1.39,7.22,3.99,0.01
13843,1.39,7.27,3.99,0.01
13876,1.40,7.29,3.98,0.00
13907,1.39,7.28,3.99,0.01
13940,1.39,7.29,3.99,0.01
13973,1.40,7.29,3.98,-0.00
14006,1.40,7.29,3.98,0.00
14039,1.40,7.28,3.98,-0.00
14070,1.40,7.25,3.98,-0.00
14103,1.40,7.28,3.98,0.00
14136,1.40,7.25,3.98,-0.00
14169,1.42,7.27,3.96,-0.02
14200,1.41,7.24,3.97,-0.01
14233,1.41,7.26,3.97,-0.01
14266,1.40,7.25
