1573,0.04,7.62,0.00
1605,0.04,7.62,0.00
1637,0.04,7.62,0.00
1669,0.04,7.62,0.00
1700,0.04,7.62,0.00
1732,0.04,7.62,0.00
1764,0.04,7.62,0.00
1796,0.04,7.62,0.00
1827,0.04,7.62,0.00
1859,0.04,7.62,0.00
1891,0.04,7.62,0.00
1923,0.04,7.62,0.00
1955,0.04,7.62,0.00
1987,0.04,7.62,0.00
2019,0.04,7.62,0.00
2051,0.04,7.54,0.00
2082,0.04,7.54,0.00
2114,0.04,7.54,0.00
2146,0.04,7.54,0.00
2178,0.04,7.57,0.00
2209,0.04,7.56,0.00
2241,0.07,7.53,0.00
2273,0.07,7.55,0.00
2305,0.07,7.53,0.00
2337,0.07,7.55,0.00
2369,0.07,7.53,0.00
2401,0.07,7.54,0.00
2433,0.07,7.56,0.00
2464,0.07,7.54,0.00
2496,0.07,7.55,0.00
2528,0.07,7.55,0.00
2560,0.07,7.55,0.00
2591,0.07,7.56,0.00
2623,0.07,7.55,0.00
2655,0.06,7.55,0.00
2688,0.06,7.55,0.00
2719,0.06,7.56,0.00
2751,0.06,7.56,0.00
2783,0.06,7.54,0.00
2814,0.06,7.56,0.00
2846,0.06,7.54,0.00
2878,0.06,7.55,0.00
2910,0.06,7.56,0.00
2941,0.06,7.56,0.00
2973,0.06,7.55,0.00
3005,0.06,7.56,0.00
3038,0.21,7.55,0.00
3069,0.21,7.56,0.00
3101,0.21,7.54,0.00
3133,0.21,7.54,0.00
3165,0.21,7.56,0.00
3196,0.22,7.55,0.00
3228,0.22,7.55,0.00
3260,0.22,7.55,0.00
3292,0.22,7.55,0.00
3323,0.22,7.54,0.00
3356,0.22,7.54,0.00
3388,0.23,7.54,0.00
3420,0.23,7.56,0.00
3451,0.23,7.54,0.00
3483,0.23,7.55,0.00
3515,0.23,7.55,0.00
3547,0.23,7.56,0.00
3578,0.23,7.56,0.00
3610,0.23,7.55,0.00
3642,0.23,7.56,0.00
3675,0.23,7.55,0.00
3706,0.24,7.55,0.00
3738,0.24,7.56,0.00
3770,0.24,7.55,0.00
3802,0.24,7.56,0.00
3833,0.24,7.54,0.00
3865,0.24,7.54,0.00
3897,0.24,7.56,0.00
3929,0.24,7.56,0.00
3960,0.24,7.56,0.00
3993,0.24,7.55,0.00
4025,0.24,7.54,0.00
4057,0.24,7.54,0.00
4088,0.24,7.56,0.00
4120,0.24,7.54,0.00
4152,0.24,7.55,0.00
4184,0.24,7.55,0.00
4215,0.24,7.55,0.00
4247,0.24,7.56,0.00
4279,0.24,7.56,0.00
4312,0.24,7.55,0.00
4343,0.24,7.55,0.00
4375,0.24,7.54,0.00
4407,0.24,7.55,0.00
4439,0.24,7.55,0.00
4470,0.24,7.54,0.00
4502,0.24,7.55,0.00
4534,0.24,7.56,0.00
4566,0.24,7.55,0.00
4597,0.25,7.55,0.00
4630,0.25,7.56,0.00
4662,0.25,7.56,0.00
4694,0.25,7.54,0.00
4725,0.25,7.53,0.00
4757,0.25,7.54,0.00
4789,0.25,7.56,0.00
4820,0.25,7.54,0.00
4852,0.25,7.55,0.00
4884,0.25,7.54,0.00
4916,0.25,7.56,0.00
4948,0.25,7.56,0.00
4980,0.25,7.53,0.00
5012,0.25,7.54,2.31
5044,0.25,7.42,2.44
5075,0.25,7.40,2.56
5108,0.25,7.37,2.69
5140,0.25,7.37,2.82
5172,0.27,7.35,2.92
5204,0.27,7.30,3.05
5236,0.27,7.29,3.17
5268,0.32,7.30,3.25
5300,0.32,7.25,3.38
5332,0.40,7.27,3.41
5364,0.53,7.30,3.38
5396,0.53,7.29,3.49
5429,0.67,7.28,3.44
5460,0.72,7.29,3.49
5492,0.77,7.27,3.52
5525,0.85,7.30,3.53
5557,0.90,7.28,3.55
5588,0.95,7.33,3.57
5620,0.95,7.35,3.65
5653,0.99,7.29,3.68
5685,1.03,7.29,3.71
5716,1.07,7.29,3.75
5749,1.09,7.32,3.78
5781,1.12,7.32,3.82
5813,1.15,7.34,3.85
5846,1.16,7.30,3.90
5877,1.19,7.28,3.94
5909,1.21,7.27,3.98
5942,1.23,7.27,4.01
5974,1.25,7.25,4.04
6005,1.27,7.30,4.07
6038,1.29,7.27,4.11
6070,1.31,7.24,4.14
6102,1.32,7.29,4.17
6134,1.36,7.24,4.18
6166,1.38,7.29,4.21
6198,1.40,7.27,4.23
6231,1.40,7.25,4.27
6262,1.42,7.30,4.29
6294,1.44,7.30,4.32
6327,1.46,7.25,4.33
6359,1.47,7.23,4.36
6390,1.48,7.28,4.39
6423,1.50,7.28,4.41
6455,1.51,7.26,4.43
6487,1.53,7.29,4.45
6519,1.55,7.28,4.46
6551,1.56,7.25,4.49
6583,1.57,7.29,4.51
6616,1.57,7.25,4.53
6647,1.59,7.30,4.54
6679,1.60,7.28,4.56
6712,1.61,7.29,4.58
6744,1.61,7.28,4.61
6775,1.62,7.22,4.62
6808,1.63,7.24,4.64
6840,1.66,7.24,4.64
6872,1.67,7.21,4.65
6904,1.68,7.27,4.67
6936,1.69,7.28,4.67
6968,1.70,7.25,4.68
7001,1.72,7.25,4.69
7032,1.72,7.28,4.71
7064,1.72,7.28,4.73
7097,1.73,7.27,4.74
7129,1.74,7.27,4.75
7160,1.76,7.26,4.75
7193,1.76,7.27,4.77
7225,1.77,7.26,4.77
7257,1.78,7.30,4.77
7289,1.78,7.24,4.78
7321,1.78,7.24,4.80
7353,1.79,7.23,4.82
7386,1.79,7.26,4.82
7417,1.80,7.24,4.83
7449,1.80,7.24,4.84
7482,1.81,7.22,4.85
7514,1.81,7.23,4.86
7545,1.82,7.24,4.87
7578,1.82,7.25,4.87
7610,1.82,7.23,4.89
7642,1.83,7.21,4.90
7674,1.83,7.27,4.90
7706,1.84,7.24,4.90
7738,1.86,7.25,4.90
7771,1.87,7.24,4.90
7802,1.87,7.23,4.90
7834,1.87,7.28,4.91
7866,1.88,7.29,4.92
7899,1.87,7.25,4.93
7930,1.88,7.21,4.93
7962,1.88,7.22,4.94
7995,1.89,7.21,4.94
8027,1.89,7.22,4.95
8058,1.90,7.24,4.95
8091,1.90,7.26,4.96
8123,1.90,7.25,4.96
8155,1.90,7.27,4.97
8187,1.90,7.26,4.98
8219,1.89,7.24,4.99
8251,1.90,7.26,4.99
8284,1.90,7.26,4.99
8315,1.91,7.22,5.00
8347,1.91,7.26,5.00
8380,1.91,7.25,5.01
8412,1.92,7.19,5.01
8443,1.92,7.25,5.01
8476,1.92,7.24,5.01
8508,1.93,7.24,5.01
8540,1.93,7.21,5.01
8571,1.93,7.21,5.02
8604,1.93,7.19,5.02
8636,1.93,7.22,5.02
8668,1.94,7.25,5.03
8700,1.93,7.23,5.03
8732,1.93,7.28,5.04
8764,1.95,7.21,5.03
8797,1.95,7.23,5.03
8828,1.96,7.27,5.03
8860,1.95,7.24,5.04
8893,1.95,7.24,5.04
8925,1.94,7.25,5.05
8956,1.95,7.23,5.05
8989,1.95,7.25,5.05
9021,1.95,7.24,5.05
9053,1.96,7.25,5.05
9085,1.96,7.27,5.06
9117,1.96,7.27,5.06
9149,1.96,7.22,5.06
9182,1.96,7.19,5.07
9213,1.96,7.23,5.07
9245,1.96,7.19,5.07
9278,1.96,7.19,5.07
9310,1.96,7.21,5.07
9341,1.97,7.24,5.07
9374,1.96,7.28,5.07
9406,1.97,7.22,5.07
9438,1.97,7.27,5.07
9470,1.97,7.21,5.08
9502,1.97,7.24,5.07
9534,1.98,7.22,5.07
9567,1.98,7.25,5.07
9598,1.99,7.28,5.06
9630,1.99,7.29,5.06
9663,1.99,7.25,5.07
9695,1.97,7.25,5.08
9726,1.97,7.21,5.08
