1000,2593.75,4.28
1032,2593.75,4.30
1063,2593.75,4.31
1095,2593.75,4.31
1127,2593.75,4.32
1159,2593.75,4.31
1190,2593.75,4.32
1221,2593.75,4.33
1253,2593.75,4.32
1285,2593.75,4.33
1316,2593.75,4.33
1348,2593.75,4.32
1380,2593.75,4.32
1412,2593.75,4.29
1443,2593.75,4.01
1474,2593.75,4.14
1506,2593.75,4.20
1538,2593.75,4.24
1569,2593.75,4.27
1601,2593.75,4.28
1633,2593.75,4.30
1665,2593.75,4.31
1695,2593.75,4.31
1727,2593.75,4.32
1759,2593.75,4.32
1790,2593.75,4.32
1822,2593.75,4.32
1854,2593.75,4.32
1886,2593.75,4.33
1917,2593.75,4.33
1949,2593.75,4.33
1980,2593.75,4.33
2012,2593.75,4.14
2043,2593.75,4.06
2075,2593.75,4.16
2107,2593.75,4.22
2139,2593.75,4.26
2170,2593.75,4.28
2202,2593.75,4.29
2233,2593.75,4.30
2265,2593.75,4.31
2296,2593.75,4.31
2328,2593.75,4.32
2360,2593.75,4.32
2392,2593.75,4.32
2423,2593.75,4.33
2455,2593.75,4.32
2486,2593.75,4.32
2518,2593.75,4.33
2549,2593.75,4.33
2581,2593.75,4.32
2613,2593.75,4.04
2644,2593.75,4.11
2676,2593.75,4.19
2707,2593.75,4.24
2739,2593.75,4.27
2770,2593.75,4.28
2802,2593.75,4.30
2834,2593.75,4.30
2866,2593.75,4.31
2897,2593.75,4.32
2929,2593.75,4.32
2961,2593.75,4.32
2992,2593.75,4.32
3023,2593.75,4.32
3055,2593.75,4.32
3087,2593.75,4.33
3119,2593.75,4.32
3150,2593.75,4.33
3182,2593.75,4.20
3214,2593.75,4.04
3245,2593.75,4.15
3276,2593.75,4.21
3308,2593.75,4.25
3340,2593.75,4.28
3372,2593.75,4.29
3403,2593.75,4.30
3435,2593.75,4.31
3467,2593.75,4.31
3497,2593.75,4.31
3529,2593.75,4.32
3561,2593.75,4.32
3593,2593.75,4.32
3624,2593.75,4.32
3656,2593.75,4.32
3688,2593.75,4.32
3720,2593.75,4.32
3750,2593.75,4.32
3782,2593.75,4.06
3814,2593.75,4.09
3846,2593.75,4.18
3877,2593.75,4.23
3909,2593.75,4.26
3941,2593.75,4.28
3973,2593.75,4.30
4003,2593.75,4.30
4035,2593.75,4.31
4067,2593.75,4.31
4099,2593.75,4.31
4130,2593.75,4.32
4162,2593.75,4.32
4194,2593.75,4.32
4226,2593.75,4.32
4256,2593.75,4.32
4288,2593.75,4.33
4320,2593.75,4.32
4352,2593.75,4.26
4383,2593.75,4.01
4415,2593.75,4.14
4447,2593.75,4.21
4477,2593.75,4.25
4509,2593.75,4.27
4541,2593.75,4.29
4573,2593.75,4.30
4604,2593.75,4.30
4636,2593.75,4.31
4668,2593.75,4.31
4700,2593.75,4.31
4731,2593.75,4.32
4762,2593.75,4.32
4794,2593.75,4.32
4826,2593.75,4.32
4857,2593.75,4.32
4889,2593.75,4.32
4921,2593.75,4.33
4953,2593.75,4.10
4983,2593.75,4.08
5015,2593.75,4.18
5047,2593.75,4.23
5080,2593.75,4.27
5111,2593.75,4.29
5143,2593.75,4.30
5175,2593.75,4.30
5207,2593.75,4.31
5238,2593.75,4.32
5270,2593.75,4.31
5302,2593.75,4.32
5334,2593.75,4.32
5365,2593.75,4.32
5397,2593.75,4.32
5429,2593.75,4.32
5460,2593.75,4.33
5492,2593.75,4.10
5524,2593.75,4.08
5556,2593.75,4.18
5587,2593.75,4.23
5619,2593.75,4.27
5651,2593.75,4.28
5683,2593.75,4.30
5714,2593.75,4.30
5746,2593.75,4.31
5778,2593.75,4.32
5810,2593.75,4.32
5841,2593.75,4.32
5873,2593.75,4.32
5905,2593.75,4.32
5937,2593.75,4.32
5968,2593.75,4.32
6000,2593.75,4.33
6032,2593.75,4.17
6064,2593.75,4.05
6095,2593.75,4.17
6127,2593.75,4.23
6159,2593.75,4.26
6191,2593.75,4.28
6222,2593.75,4.29
6254,2593.75,4.30
6286,2593.75,4.31
6318,2593.75,4.31
6349,2593.75,4.31
6381,2593.75,4.32
6413,2593.75,4.32
6445,2593.75,4.32
6476,2593.75,4.32
6508,2593.75,4.32
6540,2593.75,4.33
6572,2593.75,4.25
6603,2593.75,4.02
6635,2593.75,4.15
6667,2593.75,4.21
